35.972821545,-78.933850312,75.8645
35.972821591,-78.933850958,75.8785
35.972821631,-78.933851582,75.8692
35.9728216,-78.933852262,75.8721
35.972821539,-78.933852934,75.8767
35.972821543,-78.933853598,75.885
35.972821579,-78.93385427,75.8826
35.972821624,-78.933854974,75.8701
35.97282174,-78.933855638,75.8687
35.972821881,-78.933856354,75.8784
35.972822,-78.93385705,75.8686
35.972822148,-78.933857807,75.8669
35.972822285,-78.933858544,75.8646
35.972822407,-78.933859272,75.867
35.972822559,-78.933859991,75.8659
35.972822676,-78.93386069,75.8718
35.972822779,-78.933861346,75.874
35.972822899,-78.933861974,75.8722
35.972823009,-78.933862617,75.8677
35.972823107,-78.933863242,75.8735
35.972823203,-78.933863828,75.8721
35.972823295,-78.933864401,75.8792
35.972823404,-78.933865034,75.8827
35.9728235,-78.93386567,75.8822
35.972823631,-78.933866354,75.8955
35.972823693,-78.933866987,75.889
35.972823794,-78.933867585,75.8945
35.972823927,-78.933868286,75.9026
35.972824031,-78.933868921,75.897
35.972824083,-78.933869557,75.8998
35.972824157,-78.933870235,75.8915
35.972824276,-78.933870924,75.8953
35.972824374,-78.933871593,75.9018
35.972824457,-78.933872321,75.9129
35.972824576,-78.933873127,75.9216
35.972824672,-78.933873975,75.9272
35.972824747,-78.933874834,75.9247
35.972824858,-78.933875735,75.9312
35.972824965,-78.933876632,75.9377
35.972825086,-78.933877552,75.9443
35.972825176,-78.933878433,75.9376
35.972825243,-78.933879285,75.9318
35.972825325,-78.933880136,75.9383
35.972825343,-78.933880906,75.9191
35.972825477,-78.933881719,75.9142
35.972825546,-78.933882498,75.9106
35.972825671,-78.933883329,75.9133
35.972825776,-78.933884163,75.9086
35.972825875,-78.933885002,75.8999
35.972825943,-78.933885844,75.9057
35.972826031,-78.933886664,75.8952
35.972826099,-78.933887517,75.8971
35.972826191,-78.933888435,75.9139
35.972826268,-78.933889377,75.9104
35.972826349,-78.933890416,75.9013
35.972826407,-78.933891458,75.8903
35.972826461,-78.933892522,75.8871
35.972826544,-78.933893592,75.9042
35.972826625,-78.93389465,75.9047
35.972826684,-78.933895739,75.9117
35.972826762,-78.933896696,75.8971
35.972826785,-78.933897654,75.8854
35.972826819,-78.933898614,75.8845
35.972826862,-78.933899537,75.874
35.972826907,-78.933900415,75.8901
35.972826898,-78.933901255,75.8764
35.972826944,-78.933902147,75.8813
35.972826968,-78.933902964,75.8836
35.972826952,-78.933903708,75.8757
35.97282698,-78.933904471,75.8736
35.972827018,-78.933905209,75.8731
35.972827028,-78.933905942,75.8814
35.972827035,-78.933906678,75.8842
35.97282706,-78.933907395,75.8835
35.972827057,-78.933908072,75.8797
35.972827045,-78.933908757,75.8805
35.972827042,-78.9339095,75.8972
35.972826993,-78.933910275,75.8968
35.97282696,-78.933911096,75.898
35.972826901,-78.933911897,75.8908
35.972826895,-78.933912677,75.8834
35.97282689,-78.933913459,75.8788
35.972826914,-78.933914245,75.8794
35.972826983,-78.933915033,75.8802
35.972827009,-78.933915832,75.8735
35.972827025,-78.933916654,75.8692
35.972827061,-78.93391747,75.8647
35.97282717,-78.933918213,75.8686
35.972827197,-78.933918953,75.8768
35.972827211,-78.933919681,75.8719
35.972827254,-78.933920373,75.8637
35.97282726,-78.933921048,75.8668
35.97282728,-78.933921716,75.875
35.972827282,-78.933922341,75.8708
35.972827295,-78.93392297,75.8776
35.972827309,-78.933923549,75.875
35.972827318,-78.933924155,75.8688
35.972827346,-78.933924725,75.8737
35.972827329,-78.933925227,75.8847
35.972827324,-78.933925782,75.8917
35.97282734,-78.933926328,75.8982
35.972827348,-78.933926816,75.9032
35.972827341,-78.933927266,75.9057
35.972827372,-78.933927728,75.9102
35.972827374,-78.933928194,75.9145
35.972827378,-78.933928584,75.9155
35.972827421,-78.933929007,75.9101
35.972827479,-78.933929562,75.9056
35.972827435,-78.933930115,75.8908
35.972827428,-78.933930806,75.8867
35.972827454,-78.933931583,75.8811
35.972827427,-78.933932384,75.8755
35.972827456,-78.933933237,75.9002
35.972827464,-78.933934043,75.9032
35.972827474,-78.933934864,75.9139
35.972827483,-78.933935648,75.9109
35.9728275,-78.933936518,75.9133
35.972827487,-78.933937473,75.9058
35.972827438,-78.933938395,75.9105
35.972827413,-78.933939308,75.9083
35.972827381,-78.933940157,75.895
35.972827366,-78.93394103,75.898
35.972827338,-78.933941889,75.9043
35.972827328,-78.933942683,75.8993
35.972827301,-78.933943456,75.8956
35.9728273,-78.933944208,75.9009
35.972827288,-78.933944955,75.9075
35.972827267,-78.933945664,75.903
35.972827233,-78.933946352,75.9055
35.972827191,-78.933947031,75.9004
35.972827165,-78.933947742,75.9051
35.972827099,-78.933948536,75.9105
35.972827056,-78.93394946,75.9158
35.972826999,-78.933950378,75.9089
35.972826895,-78.933951298,75.9155
35.972826806,-78.933952269,75.9211
35.972826764,-78.933953245,75.9267
35.972826728,-78.933954249,75.93
35.972826656,-78.933955249,75.9306
35.972826591,-78.933956223,75.9272
35.972826488,-78.933957233,75.929
35.972826417,-78.933958251,75.9305
35.972826357,-78.933959278,75.9281
35.972826298,-78.933960295,75.9319
35.972826289,-78.933961287,75.9341
35.972826242,-78.933962318,75.937
35.972826208,-78.933963343,75.9377
35.972826197,-78.933964338,75.9403
35.972826195,-78.933965313,75.9465
35.972826155,-78.933966304,75.9306
35.972826133,-78.933967356,75.9263
35.972826124,-78.93396839,75.9214
35.972826087,-78.933969427,75.9243
35.972826017,-78.933970452,75.934
35.972825965,-78.93397151,75.9283
35.972825889,-78.933972589,75.9284
