35.325966497,-78.510971893,35.6875
35.3259665,-78.510971887,35.6875
35.325966494,-78.510971887,35.6876
35.325966488,-78.510971874,35.6956
35.325966491,-78.510971875,35.6952
35.325966496,-78.510971877,35.695
35.325966482,-78.510971859,35.6949
35.325966487,-78.510971877,35.6964
35.325966485,-78.510971875,35.6964
35.325966478,-78.510971861,35.6977
35.325966486,-78.510971876,35.6947
35.325966482,-78.510971887,35.6956
35.32596648,-78.510971877,35.6971
35.325966483,-78.510971882,35.6977
35.325966486,-78.510971875,35.6969
35.325966481,-78.510971873,35.694
35.325966465,-78.51097189,35.6978
35.325966454,-78.5109719,35.6992
35.325966435,-78.510971947,35.697
35.325966367,-78.51097204,35.6978
35.325966307,-78.510972213,35.6972
35.325966187,-78.510972389,35.6973
35.32596605,-78.510972594,35.7014
35.325965901,-78.510972817,35.6987
35.325965713,-78.510973101,35.6973
35.325965518,-78.51097343,35.6978
35.325965302,-78.510973779,35.6972
35.325965057,-78.510974129,35.6961
35.325964758,-78.510974537,35.6988
35.325964444,-78.510975002,35.6984
35.325964138,-78.510975449,35.6993
35.325963812,-78.510975902,35.6981
35.325963435,-78.510976399,35.6979
35.325963062,-78.510976894,35.6957
35.325962683,-78.510977349,35.6956
35.325962301,-78.510977822,35.6951
35.325961904,-78.510978269,35.7006
35.325961545,-78.510978676,35.6976
35.325961185,-78.510979071,35.6944
35.325960842,-78.510979439,35.6952
35.32596053,-78.510979783,35.6984
35.325960217,-78.510980121,35.697
35.325959935,-78.510980392,35.6918
35.325959673,-78.510980657,35.6959
35.325959421,-78.510980898,35.6978
35.325959208,-78.510981096,35.7001
35.325959035,-78.510981275,35.6965
35.325958893,-78.510981425,35.695
35.325958763,-78.510981567,35.695
35.325958655,-78.510981662,35.6951
35.325958563,-78.51098173,35.6969
35.325958504,-78.510981805,35.7005
35.325958474,-78.510981833,35.6965
35.325958472,-78.510981834,35.6942
35.325958466,-78.510981827,35.6993
35.325958489,-78.51098183,35.6963
35.325958479,-78.510981821,35.6994
35.325958473,-78.510981829,35.698
35.325958479,-78.510981821,35.6989
35.325958485,-78.510981826,35.6974
35.325958471,-78.510981817,35.7002
35.325958477,-78.510981825,35.6982
35.325958466,-78.510981816,35.7008
35.325958474,-78.51098184,35.6964
35.325958468,-78.510981834,35.6979
35.325958473,-78.51098184,35.6975
35.325958467,-78.510981829,35.6975
35.325958461,-78.510981843,35.6974
35.325958462,-78.510981851,35.7007
35.325958458,-78.510981842,35.7018
35.325958451,-78.510981843,35.7014
35.325958454,-78.510981844,35.7004
35.325958431,-78.510981879,35.7023
35.325958372,-78.510981903,35.7043
35.325958294,-78.510981987,35.7064
35.32595819,-78.510982083,35.708
35.325958078,-78.51098219,35.7068
35.325957928,-78.510982309,35.7087
35.32595777,-78.51098244,35.7079
35.325957577,-78.510982621,35.7064
35.325957363,-78.510982832,35.7119
35.325957134,-78.510983053,35.7116
35.325956866,-78.51098328,35.7107
35.325956596,-78.510983592,35.7009
35.325956277,-78.510983881,35.7051
35.325955951,-78.510984145,35.7015
35.325955605,-78.510984463,35.6996
35.325955215,-78.510984846,35.7033
35.325954794,-78.510985232,35.705
35.325954354,-78.510985611,35.7029
35.325953924,-78.510986029,35.6991
35.325953454,-78.510986452,35.7053
35.325952943,-78.510986916,35.7041
35.325952397,-78.51098741,35.7037
35.325951839,-78.510987929,35.7033
35.325951256,-78.510988451,35.7045
35.325950648,-78.510988942,35.7052
35.325950022,-78.510989515,35.6998
35.325949354,-78.510990082,35.7059
35.325948686,-78.510990644,35.7049
35.325947999,-78.510991223,35.7058
35.325947316,-78.510991792,35.7056
35.32594662,-78.51099228,35.704
35.325945985,-78.510992897,35.7041
35.325945331,-78.510993395,35.7026
35.325944666,-78.51099394,35.7009
35.325944029,-78.510994414,35.703
35.325943419,-78.51099489,35.7046
35.325942832,-78.510995344,35.7025
35.325942225,-78.510995844,35.7061
35.325941633,-78.510996286,35.7014
35.325941034,-78.510996741,35.702
35.325940438,-78.510997175,35.7009
35.325939816,-78.51099769,35.6958
35.325939134,-78.510998172,35.7012
35.325938422,-78.5109987,35.7033
35.325937704,-78.510999239,35.7004
35.325936965,-78.510999778,35.7018
35.325936215,-78.511000361,35.6959
35.32593543,-78.511000946,35.7011
35.325934608,-78.51100154,35.7007
35.325933746,-78.511002135,35.7022
35.325932888,-78.51100277,35.6995
35.325932002,-78.51100344,35.7065
35.325931098,-78.511004039,35.7053
35.325930152,-78.511004668,35.7063
35.325929192,-78.511005333,35.7075
35.325928218,-78.511005988,35.7074
35.325927208,-78.511006681,35.7111
35.325926172,-78.511007368,35.7117
35.325925104,-78.511008044,35.7116
35.325924018,-78.511008745,35.7131
35.32592292,-78.511009464,35.7133
35.325921791,-78.511010169,35.7138
35.325920629,-78.511010896,35.7166
35.325919443,-78.511011623,35.7121
35.325918222,-78.511012386,35.7117
35.325917009,-78.511013128,35.715
35.32591576,-78.511013892,35.716
35.325914483,-78.511014667,35.7133
35.325913205,-78.511015467,35.7121
35.325911898,-78.511016275,35.7129
35.325910575,-78.511017054,35.7162
35.325909258,-78.511017849,35.7176
35.325907888,-78.511018663,35.7229
35.325906493,-78.511019508,35.7183
35.32590506,-78.511020335,35.7176
35.325903597,-78.511021194,35.7185
35.325902121,-78.511022088,35.7202
35.32590061,-78.511022991,35.7213
35.325899065,-78.51102386,35.7184
35.325897458,-78.511024738,35.7204
35.325895843,-78.51102562,35.721
35.32589419,-78.5110265,35.7244
35.325892509,-78.511027353,35.7243
35.325890783,-78.511028226,35.721
