pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags
2018-03-31 14:59:19.480293,2018-03-31 18:59:37.500000,586777.500,36.4815838124,-77.5799472155,-3.7260,0.0190,0.0510,12,4
2018-03-31 14:59:19.579007,2018-03-31 18:59:37.600000,586777.600,36.4815867693,-77.5799463607,-3.7163,0.0190,0.0520,12,4
2018-03-31 14:59:19.676292,2018-03-31 18:59:37.700000,586777.700,36.4815898587,-77.5799453908,-3.7072,0.0160,0.0440,12,4
2018-03-31 14:59:19.783510,2018-03-31 18:59:37.800000,586777.800,36.4815931609,-77.5799443096,-3.7243,0.0160,0.0450,12,4
2018-03-31 14:59:19.876044,2018-03-31 18:59:37.900000,586777.900,36.4815965973,-77.5799430929,-3.7255,0.0160,0.0450,12,4
2018-03-31 14:59:19.986220,2018-03-31 18:59:38.000000,586778.000,36.4816001687,-77.5799417985,-3.7237,0.0160,0.0460,12,4
2018-03-31 14:59:20.077206,2018-03-31 18:59:38.100000,586778.100,36.4816039179,-77.5799404339,-3.7302,0.0170,0.0460,12,4
2018-03-31 14:59:20.189777,2018-03-31 18:59:38.200000,586778.200,36.4816078195,-77.5799389807,-3.7175,0.0170,0.0470,12,4
2018-03-31 14:59:20.277441,2018-03-31 18:59:38.300000,586778.300,36.4816117475,-77.5799373547,-3.7093,0.0170,0.0470,12,4
2018-03-31 14:59:20.385370,2018-03-31 18:59:38.400000,586778.400,36.4816157230,-77.5799357285,-3.7223,0.0170,0.0470,12,4
2018-03-31 14:59:20.477264,2018-03-31 18:59:38.500000,586778.500,36.4816198117,-77.5799341261,-3.7234,0.0170,0.0480,12,4
2018-03-31 14:59:20.584772,2018-03-31 18:59:38.600000,586778.600,36.4816239602,-77.5799324990,-3.7152,0.0180,0.0480,12,4
2018-03-31 14:59:20.674470,2018-03-31 18:59:38.700000,586778.700,36.4816281595,-77.5799309374,-3.7155,0.0180,0.0490,12,4
2018-03-31 14:59:20.782635,2018-03-31 18:59:38.800000,586778.800,36.4816323687,-77.5799293522,-3.7162,0.0180,0.0490,12,4
2018-03-31 14:59:20.875551,2018-03-31 18:59:38.900000,586778.900,36.4816365841,-77.5799277337,-3.7275,0.0180,0.0490,12,4
2018-03-31 14:59:20.983277,2018-03-31 18:59:39.000000,586779.000,36.4816408983,-77.5799261357,-3.7369,0.0180,0.0500,12,4
2018-03-31 14:59:21.074220,2018-03-31 18:59:39.100000,586779.100,36.4816453006,-77.5799245824,-3.7248,0.0190,0.0500,12,4
2018-03-31 14:59:21.182685,2018-03-31 18:59:39.200000,586779.200,36.4816497229,-77.5799230358,-3.7238,0.0190,0.0500,12,4
2018-03-31 14:59:21.274716,2018-03-31 18:59:39.300000,586779.300,36.4816541648,-77.5799215255,-3.7235,0.0190,0.0510,12,4
2018-03-31 14:59:21.381672,2018-03-31 18:59:39.400000,586779.400,36.4816587124,-77.5799200469,-3.7381,0.0190,0.0510,12,4
2018-03-31 14:59:21.475990,2018-03-31 18:59:39.500000,586779.500,36.4816633703,-77.5799186713,-3.7261,0.0190,0.0510,12,4
2018-03-31 14:59:21.583821,2018-03-31 18:59:39.600000,586779.600,36.4816680445,-77.5799172832,-3.7155,0.0190,0.0520,12,4
2018-03-31 14:59:21.675544,2018-03-31 18:59:39.700000,586779.700,36.4816727914,-77.5799159550,-3.7268,0.0160,0.0440,12,4
2018-03-31 14:59:21.783143,2018-03-31 18:59:39.800000,586779.800,36.4816775819,-77.5799147077,-3.7360,0.0160,0.0450,12,4
2018-03-31 14:59:21.874480,2018-03-31 18:59:39.900000,586779.900,36.4816824443,-77.5799135615,-3.7282,0.0160,0.0450,12,4
2018-03-31 14:59:21.984803,2018-03-31 18:59:40.000000,586780.000,36.4816872895,-77.5799124576,-3.7126,0.0160,0.0460,12,4
2018-03-31 14:59:22.080202,2018-03-31 18:59:40.100000,586780.100,36.4816921326,-77.5799113794,-3.7149,0.0170,0.0460,12,4
2018-03-31 14:59:22.184122,2018-03-31 18:59:40.200000,586780.200,36.4816970926,-77.5799104406,-3.7099,0.0170,0.0470,12,4
2018-03-31 14:59:22.278835,2018-03-31 18:59:40.300000,586780.300,36.4817020650,-77.5799095339,-3.7184,0.0170,0.0470,12,4
2018-03-31 14:59:22.381898,2018-03-31 18:59:40.400000,586780.400,36.4817070293,-77.5799086739,-3.7429,0.0170,0.0470,12,4
2018-03-31 14:59:22.474499,2018-03-31 18:59:40.500000,586780.500,36.4817120379,-77.5799079179,-3.7440,0.0170,0.0480,12,4
2018-03-31 14:59:22.578146,2018-03-31 18:59:40.600000,586780.600,36.4817171170,-77.5799072796,-3.7391,0.0180,0.0480,12,4
2018-03-31 14:59:22.673964,2018-03-31 18:59:40.700000,586780.700,36.4817222410,-77.5799067069,-3.7417,0.0180,0.0490,12,4
2018-03-31 14:59:22.781498,2018-03-31 18:59:40.800000,586780.800,36.4817274138,-77.5799062662,-3.7398,0.0180,0.0490,12,4
2018-03-31 14:59:22.873597,2018-03-31 18:59:40.900000,586780.900,36.4817325780,-77.5799057656,-3.7445,0.0180,0.0490,12,4
2018-03-31 14:59:22.980907,2018-03-31 18:59:41.000000,586781.000,36.4817378015,-77.5799053712,-3.7640,0.0180,0.0500,12,4
2018-03-31 14:59:23.074478,2018-03-31 18:59:41.100000,586781.100,36.4817430052,-77.5799050474,-3.7809,0.0190,0.0500,12,4
2018-03-31 14:59:23.181633,2018-03-31 18:59:41.200000,586781.200,36.4817483140,-77.5799048115,-3.7690,0.0190,0.0500,12,4
2018-03-31 14:59:23.274553,2018-03-31 18:59:41.300000,586781.300,36.4817536432,-77.5799046185,-3.7604,0.0190,0.0510,12,4
2018-03-31 14:59:23.380654,2018-03-31 18:59:41.400000,586781.400,36.4817590428,-77.5799044846,-3.7519,0.0190,0.0510,12,4
2018-03-31 14:59:23.473345,2018-03-31 18:59:41.500000,586781.500,36.4817644340,-77.5799043684,-3.7606,0.0190,0.0510,12,4
2018-03-31 14:59:23.583595,2018-03-31 18:59:41.600000,586781.600,36.4817698500,-77.5799043198,-3.7643,0.0190,0.0520,12,4
2018-03-31 14:59:23.674744,2018-03-31 18:59:41.700000,586781.700,36.4817754501,-77.5799042896,-3.7547,0.0160,0.0440,12,4
2018-03-31 14:59:23.790322,2018-03-31 18:59:41.800000,586781.800,36.4817810604,-77.5799043121,-3.7564,0.0160,0.0450,12,4
2018-03-31 14:59:23.874164,2018-03-31 18:59:41.900000,586781.900,36.4817866966,-77.5799043651,-3.7467,0.0160,0.0450,12,4
2018-03-31 14:59:23.987132,2018-03-31 18:59:42.000000,586782.000,36.4817922994,-77.5799044122,-3.7439,0.0160,0.0460,12,4
2018-03-31 14:59:24.073424,2018-03-31 18:59:42.100000,586782.100,36.4817979529,-77.5799045505,-3.7404,0.0170,0.0460,12,4
2018-03-31 14:59:24.186952,2018-03-31 18:59:42.200000,586782.200,36.4818035450,-77.5799045984,-3.7502,0.0170,0.0470,12,4
2018-03-31 14:59:24.272869,2018-03-31 18:59:42.300000,586782.300,36.4818091885,-77.5799047027,-3.7584,0.0170,0.0470,12,4
2018-03-31 14:59:24.380535,2018-03-31 18:59:42.400000,586782.400,36.4818148917,-77.5799048460,-3.7565,0.0170,0.0470,12,4
2018-03-31 14:59:24.482609,2018-03-31 18:59:42.500000,586782.500,36.4818206481,-77.5799049854,-3.7532,0.0180,0.0490,12,4
2018-03-31 14:59:24.595886,2018-03-31 18:59:42.600000,586782.600,36.4818263812,-77.5799050752,-3.7545,0.0180,0.0500,12,4
2018-03-31 14:59:24.677067,2018-03-31 18:59:42.700000,586782.700,36.4818321003,-77.5799051565,-3.7648,0.0180,0.0500,12,4
2018-03-31 14:59:24.780639,2018-03-31 18:59:42.800000,586782.800,36.4818379076,-77.5799053045,-3.7560,0.0180,0.0510,12,4
2018-03-31 14:59:24.873743,2018-03-31 18:59:42.900000,586782.900,36.4818437465,-77.5799053914,-3.7585,0.0190,0.0510,12,4
2018-03-31 14:59:24.980149,2018-03-31 18:59:43.000000,586783.000,36.4818495005,-77.5799054753,-3.7639,0.0190,0.0510,12,4
2018-03-31 14:59:25.072654,2018-03-31 18:59:43.100000,586783.100,36.4818552448,-77.5799055855,-3.7715,0.0190,0.0520,12,4
2018-03-31 14:59:25.180437,2018-03-31 18:59:43.200000,586783.200,36.4818610256,-77.5799056857,-3.7605,0.0190,0.0520,12,4
2018-03-31 14:59:25.271792,2018-03-31 18:59:43.300000,586783.300,36.4818668088,-77.5799057840,-3.7633,0.0190,0.0520,12,4
2018-03-31 14:59:25.377995,2018-03-31 18:59:43.400000,586783.400,36.4818725523,-77.5799059011,-3.7549,0.0200,0.0530,12,4
2018-03-31 14:59:25.471138,2018-03-31 18:59:43.500000,586783.500,36.4818782571,-77.5799059916,-3.7531,0.0200,0.0530,12,4
2018-03-31 14:59:25.579117,2018-03-31 18:59:43.600000,586783.600,36.4818839243,-77.5799060741,-3.7780,0.0200,0.0530,12,4
2018-03-31 14:59:25.672426,2018-03-31 18:59:43.700000,586783.700,36.4818897009,-77.5799061860,-3.7529,0.0160,0.0460,12,4
2018-03-31 14:59:25.780174,2018-03-31 18:59:43.800000,586783.800,36.4818953691,-77.5799063188,-3.7516,0.0160,0.0460,12,4
