36.481560661,-77.579947712,-3.7255
36.481560642,-77.579947687,-3.727
36.481560653,-77.579947703,-3.7225
36.481560634,-77.579947694,-3.7166
36.481560643,-77.579947726,-3.7264
36.481560648,-77.579947719,-3.7293
36.481560642,-77.579947704,-3.7207
36.481560647,-77.579947678,-3.7323
36.481560624,-77.579947702,-3.7197
36.481560662,-77.579947712,-3.7338
36.481560654,-77.579947705,-3.7286
36.481560656,-77.579947734,-3.7285
36.481560644,-77.579947705,-3.7291
36.481560649,-77.57994772,-3.7215
36.481560658,-77.579947707,-3.73
36.481560697,-77.579947731,-3.7275
36.481560767,-77.579947728,-3.7252
36.481560892,-77.579947764,-3.7163
36.481561055,-77.57994785,-3.736
36.481561192,-77.579947871,-3.7422
36.481561415,-77.579947942,-3.7496
36.481561657,-77.579947977,-3.7431
36.481562067,-77.579948068,-3.7417
36.481562502,-77.57994817,-3.7483
36.481563096,-77.579948347,-3.7394
36.481563753,-77.579948434,-3.7382
36.481564587,-77.579948604,-3.7282
36.481565599,-77.579948804,-3.717
36.481566712,-77.579948894,-3.707
36.481567872,-77.579948966,-3.7103
36.481569202,-77.579949053,-3.7091
36.481570674,-77.579949176,-3.7212
36.481572303,-77.579949169,-3.7194
36.481574139,-77.579948996,-3.7175
36.481576196,-77.579948671,-3.7134
36.481578573,-77.579948361,-3.7106
36.481581103,-77.579947912,-3.7143
36.481583812,-77.579947215,-3.726
36.481586769,-77.579946361,-3.7163
36.481589859,-77.579945391,-3.7072
36.481593161,-77.57994431,-3.7243
36.481596597,-77.579943093,-3.7255
36.481600169,-77.579941799,-3.7237
36.481603918,-77.579940434,-3.7302
36.481607819,-77.579938981,-3.7175
36.481611747,-77.579937355,-3.7093
36.481615723,-77.579935729,-3.7223
36.481619812,-77.579934126,-3.7234
36.48162396,-77.579932499,-3.7152
36.481628159,-77.579930937,-3.7155
36.481632369,-77.579929352,-3.7162
36.481636584,-77.579927734,-3.7275
36.481640898,-77.579926136,-3.7369
36.481645301,-77.579924582,-3.7248
36.481649723,-77.579923036,-3.7238
36.481654165,-77.579921525,-3.7235
36.481658712,-77.579920047,-3.7381
36.48166337,-77.579918671,-3.7261
36.481668044,-77.579917283,-3.7155
36.481672791,-77.579915955,-3.7268
36.481677582,-77.579914708,-3.736
36.481682444,-77.579913562,-3.7282
36.48168729,-77.579912458,-3.7126
36.481692133,-77.579911379,-3.7149
36.481697093,-77.579910441,-3.7099
36.481702065,-77.579909534,-3.7184
36.481707029,-77.579908674,-3.7429
36.481712038,-77.579907918,-3.744
36.481717117,-77.57990728,-3.7391
36.481722241,-77.579906707,-3.7417
36.481727414,-77.579906266,-3.7398
36.481732578,-77.579905766,-3.7445
36.481737802,-77.579905371,-3.764
36.481743005,-77.579905047,-3.7809
36.481748314,-77.579904812,-3.769
36.481753643,-77.579904618,-3.7604
36.481759043,-77.579904485,-3.7519
36.481764434,-77.579904368,-3.7606
36.48176985,-77.57990432,-3.7643
36.48177545,-77.57990429,-3.7547
36.48178106,-77.579904312,-3.7564
36.481786697,-77.579904365,-3.7467
36.481792299,-77.579904412,-3.7439
36.481797953,-77.579904551,-3.7404
36.481803545,-77.579904598,-3.7502
36.481809189,-77.579904703,-3.7584
36.481814892,-77.579904846,-3.7565
36.481820648,-77.579904985,-3.7532
36.481826381,-77.579905075,-3.7545
36.4818321,-77.579905157,-3.7648
36.481837908,-77.579905305,-3.756
36.481843746,-77.579905391,-3.7585
36.4818495,-77.579905475,-3.7639
36.481855245,-77.579905586,-3.7715
36.481861026,-77.579905686,-3.7605
36.481866809,-77.579905784,-3.7633
36.481872552,-77.579905901,-3.7549
36.481878257,-77.579905992,-3.7531
36.481883924,-77.579906074,-3.778
36.481889701,-77.579906186,-3.7529
36.481895369,-77.579906319,-3.7516
36.481900963,-77.579906431,-3.7459
36.481906602,-77.579906525,-3.7591
36.481912224,-77.579906621,-3.7684
36.481917875,-77.579906748,-3.7627
36.48192353,-77.579906888,-3.7562
36.481929227,-77.579906997,-3.7683
36.481934987,-77.579907131,-3.7631
36.481940741,-77.57990727,-3.7639
