pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags
48:53.5,49:12.0,528552,38.1601366,-122.4532082,-22.0129,0.026,0.057,12,4
48:53.6,49:12.1,528552.1,38.16013662,-122.4532082,-22.0011,0.026,0.057,12,4
48:53.7,49:12.2,528552.2,38.16013664,-122.4532082,-22.0061,0.026,0.058,12,4
48:53.8,49:12.3,528552.3,38.16013662,-122.4532082,-22.0024,0.027,0.058,12,4
48:53.9,49:12.4,528552.4,38.16013664,-122.4532082,-21.9947,0.027,0.059,12,4
48:54.0,49:12.5,528552.5,38.16013663,-122.4532081,-22.0054,0.027,0.059,12,4
48:54.1,49:12.6,528552.6,38.16013664,-122.4532081,-22.0035,0.027,0.06,12,4
48:54.2,49:12.7,528552.7,38.16013674,-122.4532082,-21.9941,0.022,0.048,12,4
48:54.3,49:12.8,528552.8,38.16013674,-122.4532082,-21.9911,0.022,0.049,12,4
48:54.4,49:12.9,528552.9,38.16013671,-122.4532082,-21.9951,0.022,0.05,12,4
48:54.5,49:13.0,528553,38.16013673,-122.4532082,-21.9956,0.023,0.05,12,4
48:54.6,49:13.1,528553.1,38.16013675,-122.4532082,-21.9974,0.023,0.051,12,4
48:54.7,49:13.2,528553.2,38.16013673,-122.4532082,-21.9927,0.024,0.052,12,4
48:54.8,49:13.3,528553.3,38.16013675,-122.4532082,-21.9874,0.024,0.052,12,4
48:54.9,49:13.4,528553.4,38.16013674,-122.4532082,-21.9836,0.024,0.053,12,4
48:55.0,49:13.5,528553.5,38.16013668,-122.4532082,-21.9513,0.024,0.053,12,4
48:55.1,49:13.6,528553.6,38.16013666,-122.4532082,-21.9636,0.025,0.054,12,4
48:55.2,49:13.7,528553.7,38.16013669,-122.4532082,-21.9757,0.025,0.055,12,4
48:55.3,49:13.8,528553.8,38.16013673,-122.4532081,-21.9941,0.026,0.059,12,4
48:55.4,49:13.9,528553.9,38.1601367,-122.4532081,-21.9929,0.026,0.06,12,4
48:55.5,49:14.0,528554,38.16013665,-122.4532082,-22.0176,0.026,0.06,12,4
48:55.6,49:14.1,528554.1,38.16013668,-122.4532082,-22.0141,0.026,0.061,12,4
48:55.7,49:14.2,528554.2,38.16013659,-122.4532083,-21.9845,0.027,0.061,12,4
48:55.8,49:14.3,528554.3,38.16013666,-122.4532082,-22.0151,0.027,0.063,12,4
48:55.9,49:14.4,528554.4,38.1601367,-122.4532082,-22.009,0.027,0.063,12,4
48:56.0,49:14.5,528554.5,38.16013672,-122.4532083,-21.9993,0.028,0.063,12,4
48:56.1,49:14.6,528554.6,38.16013675,-122.4532084,-22.0007,0.028,0.064,12,4
48:56.2,49:14.7,528554.7,38.16013692,-122.4532083,-22.0233,0.028,0.065,12,4
48:56.3,49:14.8,528554.8,38.16013706,-122.4532083,-22.0152,0.022,0.052,12,4
48:56.4,49:14.9,528554.9,38.16013713,-122.4532083,-22.0186,0.023,0.053,12,4
48:56.5,49:15.0,528555,38.1601372,-122.4532085,-22.0251,0.023,0.053,12,4
48:56.6,49:15.1,528555.1,38.16013732,-122.4532085,-22.0272,0.024,0.054,12,4
48:56.7,49:15.2,528555.2,38.16013747,-122.4532086,-22.0314,0.024,0.055,12,4
48:56.8,49:15.3,528555.3,38.16013766,-122.4532087,-22.0262,0.024,0.056,12,4
48:56.9,49:15.4,528555.4,38.16013785,-122.4532088,-22.0234,0.025,0.056,12,4
48:57.0,49:15.5,528555.5,38.1601381,-122.4532088,-22.0134,0.025,0.057,12,4
48:57.1,49:15.6,528555.6,38.16013837,-122.4532089,-22.0111,0.025,0.058,12,4
48:57.2,49:15.7,528555.7,38.16013857,-122.4532091,-22.0098,0.026,0.059,12,4
48:57.3,49:15.8,528555.8,38.16013882,-122.4532093,-22.0096,0.026,0.059,12,4
48:57.4,49:15.9,528555.9,38.16013909,-122.4532094,-22.0149,0.026,0.06,12,4
48:57.5,49:16.0,528556,38.16013931,-122.4532095,-22.0218,0.027,0.061,12,4
48:57.6,49:16.1,528556.1,38.16013955,-122.4532096,-22.017,0.027,0.061,12,4
48:57.7,49:16.2,528556.2,38.16013972,-122.4532096,-22.0147,0.027,0.062,12,4
48:57.8,49:16.3,528556.3,38.16013978,-122.4532097,-22.0318,0.027,0.062,12,4
48:57.9,49:16.4,528556.4,38.16013982,-122.4532097,-22.0317,0.028,0.063,12,4
48:58.0,49:16.5,528556.5,38.16013986,-122.4532097,-22.0093,0.028,0.064,12,4
48:58.1,49:16.6,528556.6,38.16013989,-122.4532098,-22.0078,0.028,0.064,12,4
48:58.2,49:16.7,528556.7,38.16014001,-122.4532098,-22.0171,0.022,0.051,12,4
48:58.3,49:16.8,528556.8,38.16014005,-122.4532099,-22.0186,0.023,0.052,12,4
48:58.4,49:16.9,528556.9,38.16014008,-122.4532099,-22.0167,0.023,0.053,12,4
48:58.5,49:17.0,528557,38.16014013,-122.4532099,-22.0075,0.023,0.053,12,4
48:58.6,49:17.1,528557.1,38.16014022,-122.45321,-22.0058,0.024,0.054,12,4
48:58.7,49:17.2,528557.2,38.1601404,-122.45321,-22.0045,0.024,0.055,12,4
48:58.8,49:17.3,528557.3,38.16014065,-122.4532102,-22.0131,0.024,0.056,12,4
48:58.9,49:17.4,528557.4,38.160141,-122.4532103,-22.0143,0.025,0.056,12,4
48:59.0,49:17.5,528557.5,38.1601414,-122.4532105,-22.0158,0.025,0.057,12,4
48:59.1,49:17.6,528557.6,38.16014183,-122.4532107,-22.0162,0.025,0.058,12,4
48:59.2,49:17.7,528557.7,38.16014235,-122.4532109,-22.0067,0.026,0.058,12,4
48:59.3,49:17.8,528557.8,38.16014295,-122.4532111,-22.0046,0.026,0.059,12,4
48:59.4,49:17.9,528557.9,38.16014357,-122.4532114,-22.0234,0.026,0.06,12,4
48:59.5,49:18.0,528558,38.16014419,-122.4532117,-22.0209,0.026,0.06,12,4
48:59.6,49:18.1,528558.1,38.16014487,-122.453212,-22.0263,0.027,0.061,12,4
48:59.7,49:18.2,528558.2,38.1601456,-122.4532122,-22.0194,0.027,0.062,12,4
48:59.8,49:18.3,528558.3,38.16014632,-122.4532124,-22.0268,0.027,0.062,12,4
48:59.9,49:18.4,528558.4,38.16014706,-122.4532127,-22.0204,0.028,0.063,12,4
49:00.0,49:18.5,528558.5,38.16014776,-122.453213,-22.0243,0.028,0.063,12,4
49:00.1,49:18.6,528558.6,38.16014852,-122.4532133,-22.0252,0.028,0.064,12,4
49:00.2,49:18.7,528558.7,38.16014932,-122.4532136,-22.0191,0.022,0.051,12,4
49:00.3,49:18.8,528558.8,38.16015007,-122.4532139,-22.0236,0.022,0.052,12,4
49:00.4,49:18.9,528558.9,38.16015084,-122.4532142,-22.0249,0.023,0.052,12,4
49:00.5,49:19.0,528559,38.16015162,-122.4532145,-22.0274,0.023,0.053,12,4
49:00.6,49:19.1,528559.1,38.16015241,-122.4532148,-22.0235,0.024,0.054,12,4
49:00.7,49:19.2,528559.2,38.16015322,-122.4532151,-22.0191,0.024,0.055,12,4
49:00.8,49:19.3,528559.3,38.16015399,-122.4532154,-22.0162,0.024,0.055,12,4
49:00.9,49:19.4,528559.4,38.16015471,-122.4532157,-22.0211,0.025,0.056,12,4
49:01.0,49:19.5,528559.5,38.16015548,-122.453216,-22.02,0.025,0.057,12,4
49:01.1,49:19.6,528559.6,38.16015619,-122.4532162,-22.0166,0.025,0.057,12,4
49:01.2,49:19.7,528559.7,38.16015696,-122.4532165,-22.019,0.025,0.058,12,4
49:01.3,49:19.8,528559.8,38.16015773,-122.4532168,-22.0167,0.026,0.059,12,4
49:01.4,49:19.9,528559.9,38.16015852,-122.4532171,-22.0263,0.026,0.059,12,4
49:01.5,49:20.0,528560,38.1601594,-122.4532174,-22.0185,0.026,0.06,12,4
49:01.6,49:20.1,528560.1,38.16016026,-122.4532177,-22.0195,0.027,0.061,12,4
49:01.7,49:20.2,528560.2,38.16016114,-122.4532181,-22.0296,0.027,0.061,12,4
49:01.8,49:20.3,528560.3,38.16016201,-122.4532184,-22.0219,0.027,0.062,12,4
49:01.9,49:20.4,528560.4,38.16016291,-122.4532187,-22.0213,0.027,0.062,12,4
49:02.0,49:20.5,528560.5,38.16016382,-122.453219,-22.0183,0.028,0.063,12,4
49:02.1,49:20.6,528560.6,38.16016474,-122.4532193,-22.0197,0.028,0.063,12,4
49:02.2,49:20.7,528560.7,38.16016565,-122.4532197,-22.0295,0.022,0.051,12,4
49:02.3,49:20.8,528560.8,38.16016658,-122.4532201,-22.017,0.022,0.051,12,4
49:02.4,49:20.9,528560.9,38.16016752,-122.4532203,-22.0063,0.023,0.052,12,4
49:02.5,49:21.0,528561,38.1601684,-122.4532207,-22.0102,0.023,0.053,12,4
49:02.6,49:21.1,528561.1,38.16016938,-122.453221,-22.0031,0.023,0.054,12,4
49:02.7,49:21.2,528561.2,38.16017036,-122.4532214,-22.0112,0.024,0.054,12,4
49:02.8,49:21.3,528561.3,38.16017135,-122.4532217,-22.0072,0.024,0.055,12,4
49:02.9,49:21.4,528561.4,38.16017236,-122.4532221,-22.0069,0.024,0.056,12,4
49:03.0,49:21.5,528561.5,38.16017339,-122.4532225,-22.0109,0.025,0.057,12,4
49:03.1,49:21.6,528561.6,38.16017443,-122.4532228,-21.9954,0.025,0.057,12,4
49:03.2,49:21.7,528561.7,38.1601754,-122.4532233,-22.0043,0.025,0.058,12,4
49:03.3,49:21.8,528561.8,38.16017647,-122.4532236,-22.0003,0.026,0.058,12,4
49:03.4,49:21.9,528561.9,38.16017749,-122.453224,-22.0054,0.026,0.059,12,4
49:03.5,49:22.0,528562,38.16017853,-122.4532244,-22.0109,0.026,0.06,12,4
49:03.6,49:22.1,528562.1,38.16017957,-122.4532247,-22.0058,0.027,0.06,12,4
49:03.7,49:22.2,528562.2,38.16018059,-122.4532251,-22.0032,0.027,0.061,12,4
49:03.8,49:22.3,528562.3,38.16018161,-122.4532254,-21.9959,0.027,0.062,12,4
49:03.9,49:22.4,528562.4,38.16018262,-122.4532259,-22.0029,0.027,0.062,12,4
49:04.0,49:22.5,528562.5,38.16018365,-122.4532262,-22.0054,0.028,0.063,12,4
49:04.1,49:22.6,528562.6,38.16018468,-122.4532266,-22.0087,0.028,0.063,12,4
49:04.2,49:22.7,528562.7,38.16018581,-122.453227,-21.9751,0.022,0.051,12,4
49:04.3,49:22.8,528562.8,38.16018682,-122.4532274,-21.9733,0.022,0.051,12,4
49:04.4,49:22.9,528562.9,38.1601878,-122.4532278,-21.9924,0.023,0.052,12,4
49:04.5,49:23.0,528563,38.16018883,-122.4532282,-21.9858,0.023,0.053,12,4
49:04.6,49:23.1,528563.1,38.16018984,-122.4532286,-21.9893,0.023,0.054,12,4
49:04.7,49:23.2,528563.2,38.16019081,-122.453229,-21.9843,0.024,0.054,12,4
49:04.8,49:23.3,528563.3,38.1601918,-122.4532293,-21.9924,0.024,0.055,12,4
49:04.9,49:23.4,528563.4,38.1601928,-122.4532297,-21.9855,0.024,0.056,12,4
49:05.0,49:23.5,528563.5,38.16019382,-122.4532301,-21.9931,0.025,0.056,12,4
49:05.1,49:23.6,528563.6,38.16019479,-122.4532306,-21.993,0.025,0.057,12,4
49:05.2,49:23.7,528563.7,38.1601958,-122.453231,-22.0064,0.025,0.058,12,4
49:05.3,49:23.8,528563.8,38.16019681,-122.4532314,-22.0014,0.026,0.058,12,4
49:05.4,49:23.9,528563.9,38.16019783,-122.4532318,-22.0049,0.026,0.059,12,4
49:05.5,49:24.0,528564,38.16019883,-122.4532323,-22.011,0.026,0.06,12,4
49:05.6,49:24.1,528564.1,38.16019982,-122.4532327,-22.0215,0.027,0.06,12,4
49:05.7,49:24.2,528564.2,38.16020081,-122.4532331,-22.0084,0.027,0.061,12,4
49:05.8,49:24.3,528564.3,38.16020179,-122.4532335,-22.0191,0.027,0.061,12,4
49:05.9,49:24.4,528564.4,38.16020283,-122.4532339,-22.0124,0.027,0.062,12,4
49:06.0,49:24.5,528564.5,38.16020383,-122.4532344,-22.0202,0.028,0.062,12,4
49:06.1,49:24.6,528564.6,38.1602048,-122.4532349,-22.0262,0.028,0.063,12,4
49:06.2,49:24.7,528564.7,38.16020588,-122.4532354,-22.0301,0.022,0.05,12,4
49:06.3,49:24.8,528564.8,38.16020686,-122.4532358,-22.036,0.022,0.051,12,4
49:06.4,49:24.9,528564.9,38.16020789,-122.4532363,-22.0243,0.023,0.052,12,4
49:06.5,49:25.0,528565,38.16020891,-122.4532368,-22.0252,0.023,0.053,12,4
49:06.6,49:25.1,528565.1,38.16020992,-122.4532372,-22.0421,0.023,0.053,12,4
49:06.7,49:25.2,528565.2,38.16021092,-122.4532377,-22.0403,0.024,0.054,12,4
49:06.8,49:25.3,528565.3,38.16021192,-122.4532382,-22.0336,0.024,0.055,12,4
49:06.9,49:25.4,528565.4,38.16021294,-122.4532386,-22.0266,0.024,0.056,12,4
49:07.0,49:25.5,528565.5,38.16021393,-122.4532391,-22.0295,0.025,0.056,12,4
49:07.1,49:25.6,528565.6,38.16021495,-122.4532396,-22.0186,0.025,0.057,12,4
49:07.2,49:25.7,528565.7,38.16021595,-122.4532401,-22.0243,0.025,0.058,12,4
49:07.3,49:25.8,528565.8,38.16021696,-122.4532406,-22.0352,0.026,0.058,12,4
49:07.4,49:25.9,528565.9,38.16021795,-122.4532411,-22.0353,0.026,0.059,12,4
49:07.5,49:26.0,528566,38.16021895,-122.4532417,-22.029,0.026,0.059,12,4
49:07.6,49:26.1,528566.1,38.16021997,-122.4532422,-22.0309,0.026,0.06,12,4
49:07.7,49:26.2,528566.2,38.16022101,-122.4532427,-22.0335,0.027,0.061,12,4
49:07.8,49:26.3,528566.3,38.16022203,-122.4532432,-22.03,0.027,0.061,12,4
49:07.9,49:26.4,528566.4,38.16022306,-122.4532437,-22.0292,0.027,0.062,12,4
49:08.0,49:26.5,528566.5,38.16022407,-122.4532442,-22.0268,0.027,0.062,12,4
49:08.1,49:26.6,528566.6,38.1602251,-122.4532448,-22.0344,0.028,0.063,12,4
49:08.2,49:26.7,528566.7,38.16022613,-122.4532453,-22.0309,0.028,0.063,12,4
49:08.3,49:26.8,528566.8,38.16022717,-122.4532458,-22.0279,0.022,0.05,12,4
49:08.4,49:26.9,528566.9,38.1602282,-122.4532463,-22.0282,0.023,0.051,12,4
49:08.5,49:27.0,528567,38.16022922,-122.4532468,-22.0407,0.023,0.051,12,4
49:08.6,49:27.1,528567.1,38.1602302,-122.4532474,-22.0345,0.023,0.052,12,4
49:08.7,49:27.2,528567.2,38.16023126,-122.4532478,-22.0294,0.024,0.052,12,4
49:08.8,49:27.3,528567.3,38.16023229,-122.4532484,-22.0473,0.024,0.053,12,4
49:08.9,49:27.4,528567.4,38.16023333,-122.4532489,-22.0508,0.024,0.053,12,4
49:09.0,49:27.5,528567.5,38.16023441,-122.4532494,-22.043,0.024,0.054,12,4
49:09.1,49:27.6,528567.6,38.16023544,-122.4532499,-22.0362,0.025,0.054,12,4
49:09.2,49:27.7,528567.7,38.16023645,-122.4532504,-22.0364,0.025,0.055,12,4
49:09.3,49:27.8,528567.8,38.1602375,-122.4532509,-22.0404,0.025,0.055,12,4
49:09.4,49:27.9,528567.9,38.16023854,-122.4532514,-22.0446,0.026,0.056,12,4
49:09.5,49:28.0,528568,38.16023958,-122.4532519,-22.0449,0.026,0.056,12,4
49:09.6,49:28.1,528568.1,38.16024064,-122.4532524,-22.0384,0.026,0.057,12,4
49:09.7,49:28.2,528568.2,38.16024165,-122.4532529,-22.0345,0.026,0.057,12,4
49:09.8,49:28.3,528568.3,38.16024267,-122.4532534,-22.0237,0.027,0.058,12,4
49:09.9,49:28.4,528568.4,38.16024373,-122.4532538,-22.0184,0.027,0.058,12,4
49:10.0,49:28.5,528568.5,38.16024481,-122.4532543,-22.0391,0.027,0.059,12,4
49:10.1,49:28.6,528568.6,38.16024581,-122.4532549,-21.9987,0.027,0.059,12,4
49:10.2,49:28.7,528568.7,38.16024692,-122.4532554,-22.0221,0.022,0.05,12,4
49:10.3,49:28.8,528568.8,38.16024794,-122.4532559,-21.9867,0.022,0.05,12,4
49:10.4,49:28.9,528568.9,38.16024899,-122.4532564,-21.9683,0.023,0.05,12,4
49:10.5,49:29.0,528569,38.16025006,-122.4532568,-22.0178,0.023,0.053,12,4
49:10.6,49:29.1,528569.1,38.16025106,-122.4532573,-22.0038,0.023,0.052,12,4
49:10.7,49:29.2,528569.2,38.16025207,-122.4532578,-21.9799,0.024,0.052,12,4
49:10.8,49:29.3,528569.3,38.16025311,-122.4532583,-21.9743,0.024,0.053,12,4
49:10.9,49:29.4,528569.4,38.16025415,-122.4532588,-21.9736,0.024,0.053,12,4
49:11.0,49:29.5,528569.5,38.16025529,-122.4532592,-22.0324,0.025,0.056,12,4
49:11.1,49:29.6,528569.6,38.16025631,-122.4532597,-22.033,0.025,0.057,12,4
49:11.2,49:29.7,528569.7,38.16025735,-122.4532601,-22.0203,0.025,0.057,12,4
49:11.3,49:29.8,528569.8,38.16025842,-122.4532606,-22.0221,0.026,0.058,12,4
49:11.4,49:29.9,528569.9,38.16025944,-122.453261,-22.0292,0.026,0.059,12,4
49:11.5,49:30.0,528570,38.16026047,-122.4532615,-22.028,0.026,0.059,12,4
49:11.6,49:30.1,528570.1,38.16026149,-122.453262,-22.0246,0.026,0.06,12,4
49:11.7,49:30.2,528570.2,38.16026252,-122.4532625,-22.0337,0.026,0.06,12,4
49:11.8,49:30.3,528570.3,38.16026354,-122.4532629,-22.0279,0.027,0.061,12,4
49:11.9,49:30.4,528570.4,38.16026457,-122.4532634,-22.0271,0.027,0.061,12,4
49:12.0,49:30.5,528570.5,38.16026559,-122.4532639,-22.0321,0.027,0.062,12,4
49:12.1,49:30.6,528570.6,38.16026658,-122.4532643,-22.0314,0.027,0.062,12,4
49:12.2,49:30.7,528570.7,38.1602676,-122.4532648,-22.0175,0.022,0.05,12,4
49:12.3,49:30.8,528570.8,38.16026862,-122.4532653,-22.0147,0.022,0.051,12,4
49:12.4,49:30.9,528570.9,38.16026966,-122.4532657,-22.0021,0.022,0.052,12,4
49:12.5,49:31.0,528571,38.16027063,-122.4532662,-22.0161,0.023,0.052,12,4
49:12.6,49:31.1,528571.1,38.16027165,-122.4532667,-22.0151,0.023,0.053,12,4
49:12.7,49:31.2,528571.2,38.16027266,-122.4532671,-22.0075,0.023,0.054,12,4
49:12.8,49:31.3,528571.3,38.16027368,-122.4532676,-22.0163,0.024,0.054,12,4
49:12.9,49:31.4,528571.4,38.16027469,-122.453268,-22.0038,0.024,0.055,12,4
49:13.0,49:31.5,528571.5,38.16027568,-122.4532685,-22.0113,0.024,0.056,12,4
49:13.1,49:31.6,528571.6,38.16027673,-122.453269,-22.0225,0.025,0.056,12,4
49:13.2,49:31.7,528571.7,38.16027777,-122.4532694,-22.0272,0.025,0.057,12,4
49:13.3,49:31.8,528571.8,38.16027878,-122.4532699,-22.0122,0.025,0.058,12,4
49:13.4,49:31.9,528571.9,38.16027973,-122.4532703,-22.0182,0.026,0.058,12,4
49:13.5,49:32.0,528572,38.16028082,-122.4532708,-22.0094,0.026,0.059,12,4
49:13.6,49:32.1,528572.1,38.16028182,-122.4532713,-22.015,0.026,0.059,12,4
49:13.7,49:32.2,528572.2,38.16028284,-122.4532717,-22.0176,0.026,0.06,12,4
49:13.8,49:32.3,528572.3,38.16028387,-122.4532722,-22.0233,0.027,0.061,12,4
49:13.9,49:32.4,528572.4,38.16028494,-122.4532726,-22.0268,0.027,0.061,12,4
49:14.0,49:32.5,528572.5,38.16028596,-122.4532731,-22.0274,0.027,0.062,12,4
49:14.1,49:32.6,528572.6,38.16028699,-122.4532736,-22.0263,0.027,0.062,12,4
49:14.2,49:32.7,528572.7,38.16028814,-122.453274,-22.0227,0.022,0.05,12,4
49:14.3,49:32.8,528572.8,38.16028919,-122.4532745,-22.0128,0.022,0.051,12,4
49:14.4,49:32.9,528572.9,38.16029025,-122.4532749,-22.0019,0.022,0.052,12,4
49:14.5,49:33.0,528573,38.16029131,-122.4532754,-22.0113,0.023,0.052,12,4
49:14.6,49:33.1,528573.1,38.16029234,-122.4532759,-22.0218,0.023,0.053,12,4
49:14.7,49:33.2,528573.2,38.16029342,-122.4532763,-22.0078,0.023,0.054,12,4
49:14.8,49:33.3,528573.3,38.16029445,-122.4532768,-22.0141,0.024,0.055,12,4
49:14.9,49:33.4,528573.4,38.16029552,-122.4532772,-22.0022,0.024,0.055,12,4
49:15.0,49:33.5,528573.5,38.16029658,-122.4532777,-22.008,0.024,0.056,12,4
49:15.1,49:33.6,528573.6,38.16029765,-122.4532781,-22.0084,0.025,0.056,12,4
49:15.2,49:33.7,528573.7,38.16029869,-122.4532785,-22.0154,0.025,0.057,12,4
49:15.3,49:33.8,528573.8,38.16029973,-122.453279,-22.0056,0.025,0.058,12,4
49:15.4,49:33.9,528573.9,38.16030073,-122.4532794,-22.0072,0.026,0.058,12,4
49:15.5,49:34.0,528574,38.16030178,-122.4532799,-22.011,0.026,0.059,12,4
49:15.6,49:34.1,528574.1,38.16030283,-122.4532803,-22.0055,0.026,0.059,12,4
49:15.7,49:34.2,528574.2,38.16030384,-122.4532808,-22.0062,0.026,0.06,12,4
49:15.8,49:34.3,528574.3,38.16030482,-122.4532812,-22.0094,0.027,0.061,12,4
49:15.9,49:34.4,528574.4,38.16030582,-122.4532817,-22.0166,0.027,0.061,12,4
49:16.0,49:34.5,528574.5,38.16030683,-122.4532821,-22.0092,0.027,0.062,12,4
49:16.1,49:34.6,528574.6,38.16030782,-122.4532826,-22.012,0.027,0.062,12,4
49:16.2,49:34.7,528574.7,38.16030881,-122.453283,-22.0043,0.022,0.051,11,4
49:16.3,49:34.8,528574.8,38.16030978,-122.4532835,-21.997,0.022,0.051,11,4
49:16.4,49:34.9,528574.9,38.16031075,-122.4532839,-21.9917,0.023,0.052,11,4
49:16.5,49:35.0,528575,38.16031175,-122.4532844,-22,0.023,0.053,11,4
49:16.6,49:35.1,528575.1,38.16031274,-122.4532849,-22.0113,0.023,0.054,11,4
49:16.7,49:35.2,528575.2,38.16031375,-122.4532853,-22.002,0.024,0.054,11,4
49:16.8,49:35.3,528575.3,38.16031472,-122.4532859,-22.0038,0.024,0.055,11,4
49:16.9,49:35.4,528575.4,38.16031573,-122.4532864,-22.0031,0.024,0.056,11,4
49:17.0,49:35.5,528575.5,38.16031671,-122.4532868,-21.9987,0.025,0.056,11,4
49:17.1,49:35.6,528575.6,38.16031768,-122.4532873,-21.9968,0.025,0.057,11,4
49:17.2,49:35.7,528575.7,38.16031862,-122.4532878,-21.9979,0.025,0.058,11,4
49:17.3,49:35.8,528575.8,38.16031959,-122.4532883,-22.0037,0.026,0.058,11,4
49:17.4,49:35.9,528575.9,38.16032054,-122.4532888,-22.0094,0.026,0.059,11,4
49:17.5,49:36.0,528576,38.16032154,-122.4532893,-21.9981,0.026,0.059,11,4
49:17.6,49:36.1,528576.1,38.16032248,-122.4532898,-22.0022,0.026,0.06,11,4
49:17.7,49:36.2,528576.2,38.16032344,-122.4532903,-21.9991,0.027,0.061,11,4
49:17.8,49:36.3,528576.3,38.16032438,-122.4532908,-22.0015,0.027,0.061,11,4
49:17.9,49:36.4,528576.4,38.16032537,-122.4532914,-22.0031,0.027,0.062,11,4
49:18.0,49:36.5,528576.5,38.16032634,-122.4532919,-21.9946,0.027,0.062,11,4
49:18.1,49:36.6,528576.6,38.16032732,-122.4532924,-21.9932,0.028,0.063,11,4
49:18.2,49:36.7,528576.7,38.16032833,-122.453293,-21.9921,0.022,0.051,11,4
49:18.3,49:36.8,528576.8,38.16032928,-122.4532935,-21.9999,0.022,0.051,11,4
49:18.4,49:36.9,528576.9,38.16033024,-122.4532941,-21.9984,0.023,0.052,11,4
49:18.5,49:37.0,528577,38.16033123,-122.4532946,-22.0002,0.023,0.053,11,4
49:18.6,49:37.1,528577.1,38.16033224,-122.4532952,-22.0006,0.023,0.054,11,4
49:18.7,49:37.2,528577.2,38.16033325,-122.4532958,-21.9969,0.024,0.054,11,4
49:18.8,49:37.3,528577.3,38.16033424,-122.4532963,-21.9923,0.024,0.055,11,4
49:18.9,49:37.4,528577.4,38.1603352,-122.4532969,-22.0035,0.024,0.056,11,4
49:19.0,49:37.5,528577.5,38.16033621,-122.4532974,-22.0032,0.025,0.056,11,4
49:19.1,49:37.6,528577.6,38.1603372,-122.453298,-21.9964,0.025,0.057,11,4
49:19.2,49:37.7,528577.7,38.16033822,-122.4532985,-21.9903,0.025,0.058,11,4
49:19.3,49:37.8,528577.8,38.16033919,-122.4532991,-21.9927,0.026,0.058,11,4
49:19.4,49:37.9,528577.9,38.16034019,-122.4532996,-21.993,0.026,0.059,11,4
49:19.5,49:38.0,528578,38.16034118,-122.4533001,-21.9952,0.026,0.06,11,4
49:19.6,49:38.1,528578.1,38.16034214,-122.4533007,-22.0028,0.026,0.06,11,4
49:19.7,49:38.2,528578.2,38.16034316,-122.4533012,-22.0049,0.027,0.061,11,4
49:19.8,49:38.3,528578.3,38.16034413,-122.4533018,-22.0064,0.027,0.061,11,4
49:19.9,49:38.4,528578.4,38.16034511,-122.4533023,-22.0058,0.027,0.062,11,4
49:20.0,49:38.5,528578.5,38.16034607,-122.4533029,-22.0091,0.027,0.062,11,4
49:20.1,49:38.6,528578.6,38.16034703,-122.4533034,-22.003,0.028,0.063,11,4
49:20.2,49:38.7,528578.7,38.16034806,-122.453304,-21.9968,0.022,0.051,12,4
49:20.3,49:38.8,528578.8,38.16034906,-122.4533045,-22.0022,0.022,0.051,12,4
49:20.4,49:38.9,528578.9,38.16035007,-122.4533051,-21.9958,0.023,0.052,12,4
49:20.5,49:39.0,528579,38.16035106,-122.4533056,-21.9976,0.023,0.053,12,4
49:20.6,49:39.1,528579.1,38.16035208,-122.4533061,-21.9997,0.023,0.053,12,4
49:20.7,49:39.2,528579.2,38.16035304,-122.4533067,-22.0028,0.023,0.054,12,4
49:20.8,49:39.3,528579.3,38.16035401,-122.4533073,-22.0097,0.024,0.055,12,4
49:20.9,49:39.4,528579.4,38.16035498,-122.4533079,-22.0043,0.024,0.055,12,4
49:21.0,49:39.5,528579.5,38.16035596,-122.4533084,-22.005,0.024,0.056,12,4
49:21.1,49:39.6,528579.6,38.16035696,-122.453309,-22.0075,0.025,0.057,12,4
49:21.2,49:39.7,528579.7,38.16035791,-122.4533095,-22.0026,0.025,0.057,12,4
49:21.3,49:39.8,528579.8,38.16035888,-122.4533101,-22.0137,0.025,0.058,12,4
49:21.4,49:39.9,528579.9,38.16035986,-122.4533107,-22.0068,0.026,0.059,11,4
49:21.5,49:40.0,528580,38.16036083,-122.4533113,-21.9973,0.026,0.06,11,4
49:21.6,49:40.1,528580.1,38.16036181,-122.4533118,-22.0052,0.026,0.06,11,4
49:21.7,49:40.2,528580.2,38.16036277,-122.4533124,-22.0128,0.027,0.061,11,4
49:21.8,49:40.3,528580.3,38.16036377,-122.453313,-22.0113,0.027,0.061,11,4
49:21.9,49:40.4,528580.4,38.16036474,-122.4533135,-22.0096,0.027,0.062,11,4
49:22.0,49:40.5,528580.5,38.16036569,-122.4533141,-22.0112,0.027,0.062,11,4
49:22.1,49:40.6,528580.6,38.16036664,-122.4533147,-22.0114,0.028,0.063,11,4
49:22.2,49:40.7,528580.7,38.16036767,-122.4533152,-22.0068,0.022,0.051,11,4
49:22.3,49:40.8,528580.8,38.16036864,-122.4533158,-22.0094,0.022,0.051,11,4
49:22.4,49:40.9,528580.9,38.1603696,-122.4533163,-21.9961,0.023,0.052,11,4
49:22.5,49:41.0,528581,38.16037051,-122.4533168,-21.9976,0.023,0.053,11,4
49:22.6,49:41.1,528581.1,38.16037149,-122.4533173,-22.0051,0.023,0.054,11,4
