pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags
2018-06-02 18:22:40.363000,2018-06-02 22:22:59.200000,598979.200,36.0016726553,-78.9464509101,77.5786,0.0180,0.0340,9,4
2018-06-02 18:22:40.461000,2018-06-02 22:22:59.300000,598979.300,36.0016721424,-78.9464520021,77.5867,0.0180,0.0350,9,4
2018-06-02 18:22:40.503000,2018-06-02 22:22:59.400000,598979.400,36.0016715938,-78.9464531873,77.5744,0.0190,0.0360,9,4
2018-06-02 18:22:40.588000,2018-06-02 22:22:59.500000,598979.500,36.0016711072,-78.9464544420,77.5825,0.0190,0.0360,9,4
2018-06-02 18:22:40.720000,2018-06-02 22:22:59.600000,598979.600,36.0016706433,-78.9464557760,77.5921,0.0200,0.0370,9,4
2018-06-02 18:22:40.854000,2018-06-02 22:22:59.700000,598979.700,36.0016701170,-78.9464572119,77.6038,0.0200,0.0380,9,4
2018-06-02 18:22:40.928000,2018-06-02 22:22:59.800000,598979.800,36.0016696335,-78.9464587330,77.6205,0.0170,0.0320,9,4
2018-06-02 18:22:40.997000,2018-06-02 22:22:59.900000,598979.900,36.0016692156,-78.9464602980,77.6182,0.0170,0.0320,9,4
2018-06-02 18:22:41.121000,2018-06-02 22:23:0.000000,598980.000,36.0016687751,-78.9464619486,77.6252,0.0170,0.0330,9,4
2018-06-02 18:22:41.179000,2018-06-02 22:23:0.100000,598980.100,36.0016683916,-78.9464637114,77.6348,0.0180,0.0340,9,4
2018-06-02 18:22:41.325000,2018-06-02 22:23:0.200000,598980.200,36.0016680080,-78.9464655908,77.6423,0.0180,0.0340,9,4
2018-06-02 18:22:41.422000,2018-06-02 22:23:0.300000,598980.300,36.0016676869,-78.9464674801,77.6662,0.0180,0.0350,9,4
2018-06-02 18:22:41.596000,2018-06-02 22:23:0.400000,598980.400,36.0016674300,-78.9464694373,77.6673,0.0190,0.0360,9,4
2018-06-02 18:22:41.681000,2018-06-02 22:23:0.500000,598980.500,36.0016671473,-78.9464715054,77.6670,0.0190,0.0360,9,4
2018-06-02 18:22:41.739000,2018-06-02 22:23:0.600000,598980.600,36.0016669698,-78.9464736261,77.6670,0.0200,0.0370,9,4
2018-06-02 18:22:41.822000,2018-06-02 22:23:0.700000,598980.700,36.0016668591,-78.9464757791,77.6718,0.0200,0.0380,9,4
2018-06-02 18:22:41.911000,2018-06-02 22:23:0.800000,598980.800,36.0016668344,-78.9464780650,77.6796,0.0170,0.0320,9,4
2018-06-02 18:22:41.983000,2018-06-02 22:23:0.900000,598980.900,36.0016669226,-78.9464803758,77.6780,0.0170,0.0320,9,4
2018-06-02 18:22:42.124000,2018-06-02 22:23:1.000000,598981.000,36.0016670315,-78.9464826452,77.6967,0.0170,0.0330,9,4
2018-06-02 18:22:42.195000,2018-06-02 22:23:1.100000,598981.100,36.0016673992,-78.9464849989,77.7052,0.0180,0.0340,9,4
2018-06-02 18:22:42.322000,2018-06-02 22:23:1.200000,598981.200,36.0016677257,-78.9464873660,77.6920,0.0180,0.0340,9,4
2018-06-02 18:22:42.420000,2018-06-02 22:23:1.300000,598981.300,36.0016682289,-78.9464897824,77.6903,0.0180,0.0350,9,4
2018-06-02 18:22:42.492000,2018-06-02 22:23:1.400000,598981.400,36.0016688144,-78.9464921442,77.6919,0.0190,0.0360,9,4
2018-06-02 18:22:42.586000,2018-06-02 22:23:1.500000,598981.500,36.0016694396,-78.9464945009,77.6893,0.0190,0.0360,9,4
2018-06-02 18:22:42.724000,2018-06-02 22:23:1.600000,598981.600,36.0016701249,-78.9464968752,77.6933,0.0200,0.0370,9,4
2018-06-02 18:22:42.839000,2018-06-02 22:23:1.700000,598981.700,36.0016708585,-78.9464993110,77.6841,0.0200,0.0380,9,4
2018-06-02 18:22:42.927000,2018-06-02 22:23:1.800000,598981.800,36.0016717655,-78.9465017754,77.6886,0.0170,0.0320,9,4
2018-06-02 18:22:42.987000,2018-06-02 22:23:1.900000,598981.900,36.0016728895,-78.9465041586,77.6909,0.0170,0.0320,9,4
2018-06-02 18:22:43.123000,2018-06-02 22:23:2.000000,598982.000,36.0016740753,-78.9465065583,77.6850,0.0170,0.0330,9,4
2018-06-02 18:22:43.175000,2018-06-02 22:23:2.100000,598982.100,36.0016752777,-78.9465088405,77.6904,0.0180,0.0340,9,4
2018-06-02 18:22:43.336000,2018-06-02 22:23:2.200000,598982.200,36.0016767303,-78.9465110906,77.7092,0.0180,0.0340,9,4
2018-06-02 18:22:43.444000,2018-06-02 22:23:2.300000,598982.300,36.0016782289,-78.9465133078,77.6714,0.0180,0.0350,9,4
2018-06-02 18:22:43.504000,2018-06-02 22:23:2.400000,598982.400,36.0016797794,-78.9465154138,77.6697,0.0190,0.0360,9,4
2018-06-02 18:22:43.580000,2018-06-02 22:23:2.500000,598982.500,36.0016815647,-78.9465174770,77.6774,0.0190,0.0360,9,4
2018-06-02 18:22:43.710000,2018-06-02 22:23:2.600000,598982.600,36.0016833457,-78.9465194511,77.6614,0.0200,0.0370,9,4
2018-06-02 18:22:43.833000,2018-06-02 22:23:2.700000,598982.700,36.0016854325,-78.9465213082,77.6578,0.0200,0.0380,9,4
2018-06-02 18:22:43.929000,2018-06-02 22:23:2.800000,598982.800,36.0016874930,-78.9465230221,77.6584,0.0170,0.0320,9,4
2018-06-02 18:22:44.007000,2018-06-02 22:23:2.900000,598982.900,36.0016896402,-78.9465246606,77.6374,0.0170,0.0320,9,4
2018-06-02 18:22:44.097000,2018-06-02 22:23:3.000000,598983.000,36.0016918678,-78.9465261779,77.6197,0.0170,0.0330,9,4
2018-06-02 18:22:44.197000,2018-06-02 22:23:3.100000,598983.100,36.0016943559,-78.9465275256,77.6218,0.0180,0.0340,9,4
2018-06-02 18:22:44.325000,2018-06-02 22:23:3.200000,598983.200,36.0016968507,-78.9465287508,77.6235,0.0180,0.0340,9,4
2018-06-02 18:22:44.392000,2018-06-02 22:23:3.300000,598983.300,36.0016994567,-78.9465298054,77.5997,0.0180,0.0350,9,4
2018-06-02 18:22:44.499000,2018-06-02 22:23:3.400000,598983.400,36.0017020505,-78.9465307119,77.5881,0.0190,0.0360,9,4
2018-06-02 18:22:44.575000,2018-06-02 22:23:3.500000,598983.500,36.0017046126,-78.9465314728,77.5814,0.0190,0.0360,9,4
2018-06-02 18:22:44.713000,2018-06-02 22:23:3.600000,598983.600,36.0017073044,-78.9465320151,77.5708,0.0200,0.0370,9,4
2018-06-02 18:22:44.825000,2018-06-02 22:23:3.700000,598983.700,36.0017100757,-78.9465324960,77.5520,0.0200,0.0380,9,4
2018-06-02 18:22:44.891000,2018-06-02 22:23:3.800000,598983.800,36.0017128630,-78.9465327462,77.5491,0.0170,0.0320,9,4
2018-06-02 18:22:44.989000,2018-06-02 22:23:3.900000,598983.900,36.0017156975,-78.9465329403,77.5356,0.0170,0.0320,9,4
