pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags
2018-06-19 10:53:5.437000,2018-06-19 14:53:24.200000,226404.200,35.3260018535,-78.5109116861,35.6432,0.0080,0.0200,16,4
2018-06-19 10:53:5.528000,2018-06-19 14:53:24.300000,226404.300,35.3260018455,-78.5109116870,35.6462,0.0090,0.0200,16,4
2018-06-19 10:53:5.643000,2018-06-19 14:53:24.400000,226404.400,35.3260018445,-78.5109116895,35.6454,0.0090,0.0200,16,4
2018-06-19 10:53:5.728000,2018-06-19 14:53:24.500000,226404.500,35.3260018466,-78.5109116718,35.6463,0.0090,0.0210,16,4
2018-06-19 10:53:5.869000,2018-06-19 14:53:24.600000,226404.600,35.3260018473,-78.5109116778,35.6454,0.0090,0.0210,16,4
2018-06-19 10:53:5.927000,2018-06-19 14:53:24.700000,226404.700,35.3260018547,-78.5109116795,35.6438,0.0090,0.0210,16,4
2018-06-19 10:53:6.046000,2018-06-19 14:53:24.800000,226404.800,35.3260018472,-78.5109116918,35.6444,0.0090,0.0210,16,4
2018-06-19 10:53:6.132000,2018-06-19 14:53:24.900000,226404.900,35.3260018383,-78.5109116895,35.6439,0.0090,0.0220,16,4
2018-06-19 10:53:6.255000,2018-06-19 14:53:25.000000,226405.000,35.3260018404,-78.5109116990,35.6435,0.0100,0.0220,16,4
2018-06-19 10:53:6.335000,2018-06-19 14:53:25.100000,226405.100,35.3260018416,-78.5109116857,35.6451,0.0100,0.0220,16,4
2018-06-19 10:53:6.457000,2018-06-19 14:53:25.200000,226405.200,35.3260018385,-78.5109116867,35.6442,0.0100,0.0220,16,4
2018-06-19 10:53:6.527000,2018-06-19 14:53:25.300000,226405.300,35.3260018449,-78.5109116868,35.6420,0.0100,0.0230,16,4
2018-06-19 10:53:6.641000,2018-06-19 14:53:25.400000,226405.400,35.3260018303,-78.5109116878,35.6447,0.0100,0.0230,16,4
2018-06-19 10:53:6.734000,2018-06-19 14:53:25.500000,226405.500,35.3260018393,-78.5109116796,35.6419,0.0100,0.0230,16,4
2018-06-19 10:53:6.834000,2018-06-19 14:53:25.600000,226405.600,35.3260018330,-78.5109116860,35.6416,0.0100,0.0230,16,4
2018-06-19 10:53:6.935000,2018-06-19 14:53:25.700000,226405.700,35.3260018302,-78.5109116765,35.6425,0.0100,0.0240,16,4
2018-06-19 10:53:7.078000,2018-06-19 14:53:25.800000,226405.800,35.3260018379,-78.5109116845,35.6430,0.0100,0.0240,16,4
2018-06-19 10:53:7.133000,2018-06-19 14:53:25.900000,226405.900,35.3260018343,-78.5109116536,35.6465,0.0080,0.0190,16,4
2018-06-19 10:53:7.243000,2018-06-19 14:53:26.000000,226406.000,35.3260018367,-78.5109116731,35.6432,0.0080,0.0190,16,4
2018-06-19 10:53:7.335000,2018-06-19 14:53:26.100000,226406.100,35.3260018301,-78.5109116626,35.6455,0.0080,0.0190,16,4
2018-06-19 10:53:7.446000,2018-06-19 14:53:26.200000,226406.200,35.3260018256,-78.5109116681,35.6462,0.0080,0.0200,16,4
2018-06-19 10:53:7.532000,2018-06-19 14:53:26.300000,226406.300,35.3260018288,-78.5109116579,35.6468,0.0090,0.0200,16,4
2018-06-19 10:53:7.673000,2018-06-19 14:53:26.400000,226406.400,35.3260018278,-78.5109116549,35.6448,0.0090,0.0200,16,4
2018-06-19 10:53:7.732000,2018-06-19 14:53:26.500000,226406.500,35.3260018319,-78.5109116607,35.6433,0.0090,0.0210,16,4
2018-06-19 10:53:7.863000,2018-06-19 14:53:26.600000,226406.600,35.3260018125,-78.5109116580,35.6432,0.0090,0.0210,16,4
2018-06-19 10:53:7.929000,2018-06-19 14:53:26.700000,226406.700,35.3260018068,-78.5109116529,35.6436,0.0090,0.0210,16,4
2018-06-19 10:53:8.053000,2018-06-19 14:53:26.800000,226406.800,35.3260018167,-78.5109116432,35.6427,0.0090,0.0210,16,4
2018-06-19 10:53:8.156000,2018-06-19 14:53:26.900000,226406.900,35.3260018287,-78.5109116292,35.6409,0.0090,0.0220,16,4
2018-06-19 10:53:8.286000,2018-06-19 14:53:27.000000,226407.000,35.3260018178,-78.5109116441,35.6420,0.0100,0.0220,16,4
2018-06-19 10:53:8.345000,2018-06-19 14:53:27.100000,226407.100,35.3260018101,-78.5109116194,35.6419,0.0100,0.0220,16,4
2018-06-19 10:53:8.438000,2018-06-19 14:53:27.200000,226407.200,35.3260018122,-78.5109116280,35.6404,0.0100,0.0220,16,4
2018-06-19 10:53:8.530000,2018-06-19 14:53:27.300000,226407.300,35.3260017993,-78.5109116312,35.6417,0.0100,0.0230,16,4
2018-06-19 10:53:8.669000,2018-06-19 14:53:27.400000,226407.400,35.3260018082,-78.5109116273,35.6419,0.0100,0.0230,16,4
2018-06-19 10:53:8.734000,2018-06-19 14:53:27.500000,226407.500,35.3260017893,-78.5109116154,35.6396,0.0100,0.0230,16,4
2018-06-19 10:53:8.904000,2018-06-19 14:53:27.600000,226407.600,35.3260017962,-78.5109116217,35.6410,0.0100,0.0230,16,4
2018-06-19 10:53:8.957000,2018-06-19 14:53:27.700000,226407.700,35.3260017984,-78.5109116199,35.6411,0.0100,0.0240,16,4
2018-06-19 10:53:9.068000,2018-06-19 14:53:27.800000,226407.800,35.3260017889,-78.5109116181,35.6432,0.0100,0.0240,16,4
2018-06-19 10:53:9.131000,2018-06-19 14:53:27.900000,226407.900,35.3260018320,-78.5109116677,35.6486,0.0080,0.0190,16,4
2018-06-19 10:53:9.247000,2018-06-19 14:53:28.000000,226408.000,35.3260018330,-78.5109116464,35.6448,0.0080,0.0190,16,4
2018-06-19 10:53:9.351000,2018-06-19 14:53:28.100000,226408.100,35.3260018333,-78.5109116608,35.6458,0.0080,0.0190,16,4
2018-06-19 10:53:9.493000,2018-06-19 14:53:28.200000,226408.200,35.3260018242,-78.5109116496,35.6461,0.0080,0.0200,16,4
2018-06-19 10:53:9.550000,2018-06-19 14:53:28.300000,226408.300,35.3260018240,-78.5109116502,35.6457,0.0090,0.0200,16,4
2018-06-19 10:53:9.656000,2018-06-19 14:53:28.400000,226408.400,35.3260018319,-78.5109116600,35.6461,0.0090,0.0200,16,4
2018-06-19 10:53:9.730000,2018-06-19 14:53:28.500000,226408.500,35.3260018271,-78.5109116473,35.6463,0.0090,0.0210,16,4
2018-06-19 10:53:9.845000,2018-06-19 14:53:28.600000,226408.600,35.3260018376,-78.5109116430,35.6452,0.0090,0.0210,16,4
2018-06-19 10:53:9.935000,2018-06-19 14:53:28.700000,226408.700,35.3260018243,-78.5109116284,35.6461,0.0090,0.0210,16,4
2018-06-19 10:53:10.066000,2018-06-19 14:53:28.800000,226408.800,35.3260018207,-78.5109116266,35.6484,0.0090,0.0210,16,4
2018-06-19 10:53:10.129000,2018-06-19 14:53:28.900000,226408.900,35.3260018253,-78.5109116382,35.6480,0.0090,0.0220,16,4
2018-06-19 10:53:10.247000,2018-06-19 14:53:29.000000,226409.000,35.3260018219,-78.5109116364,35.6490,0.0100,0.0220,16,4
2018-06-19 10:53:10.335000,2018-06-19 14:53:29.100000,226409.100,35.3260018460,-78.5109116272,35.6443,0.0100,0.0220,16,4
2018-06-19 10:53:10.450000,2018-06-19 14:53:29.200000,226409.200,35.3260018186,-78.5109116318,35.6475,0.0100,0.0220,16,4
2018-06-19 10:53:10.553000,2018-06-19 14:53:29.300000,226409.300,35.3260018266,-78.5109116259,35.6478,0.0100,0.0230,16,4
2018-06-19 10:53:10.667000,2018-06-19 14:53:29.400000,226409.400,35.3260018232,-78.5109116342,35.6469,0.0100,0.0230,16,4
2018-06-19 10:53:10.726000,2018-06-19 14:53:29.500000,226409.500,35.3260018398,-78.5109116454,35.6454,0.0100,0.0230,16,4
2018-06-19 10:53:10.854000,2018-06-19 14:53:29.600000,226409.600,35.3260018483,-78.5109116324,35.6435,0.0100,0.0230,16,4
2018-06-19 10:53:10.933000,2018-06-19 14:53:29.700000,226409.700,35.3260018381,-78.5109116334,35.6451,0.0100,0.0240,16,4
2018-06-19 10:53:11.090000,2018-06-19 14:53:29.800000,226409.800,35.3260018404,-78.5109116173,35.6441,0.0100,0.0240,16,4
2018-06-19 10:53:11.142000,2018-06-19 14:53:29.900000,226409.900,35.3260018417,-78.5109116782,35.6449,0.0080,0.0190,16,4
2018-06-19 10:53:11.269000,2018-06-19 14:53:30.000000,226410.000,35.3260018515,-78.5109116770,35.6434,0.0080,0.0190,16,4
2018-06-19 10:53:11.341000,2018-06-19 14:53:30.100000,226410.100,35.3260018552,-78.5109116548,35.6452,0.0080,0.0190,16,4
2018-06-19 10:53:11.444000,2018-06-19 14:53:30.200000,226410.200,35.3260018581,-78.5109116522,35.6422,0.0080,0.0200,16,4
2018-06-19 10:53:11.529000,2018-06-19 14:53:30.300000,226410.300,35.3260018614,-78.5109116594,35.6437,0.0090,0.0200,16,4
2018-06-19 10:53:11.656000,2018-06-19 14:53:30.400000,226410.400,35.3260018677,-78.5109116656,35.6426,0.0090,0.0200,16,4
2018-06-19 10:53:11.770000,2018-06-19 14:53:30.500000,226410.500,35.3260018554,-78.5109116543,35.6423,0.0090,0.0210,16,4
2018-06-19 10:53:11.885000,2018-06-19 14:53:30.600000,226410.600,35.3260018638,-78.5109116708,35.6401,0.0090,0.0210,16,4
2018-06-19 10:53:11.941000,2018-06-19 14:53:30.700000,226410.700,35.3260018720,-78.5109116563,35.6374,0.0090,0.0210,16,4
2018-06-19 10:53:12.051000,2018-06-19 14:53:30.800000,226410.800,35.3260018799,-78.5109116667,35.6374,0.0090,0.0210,16,4
2018-06-19 10:53:12.128000,2018-06-19 14:53:30.900000,226410.900,35.3260018742,-78.5109116705,35.6378,0.0090,0.0220,16,4
2018-06-19 10:53:12.252000,2018-06-19 14:53:31.000000,226411.000,35.3260018743,-78.5109116750,35.6355,0.0100,0.0220,16,4
2018-06-19 10:53:12.342000,2018-06-19 14:53:31.100000,226411.100,35.3260018856,-78.5109116682,35.6370,0.0100,0.0220,16,4
2018-06-19 10:53:12.478000,2018-06-19 14:53:31.200000,226411.200,35.3260018964,-78.5109116587,35.6354,0.0100,0.0220,16,4
2018-06-19 10:53:12.564000,2018-06-19 14:53:31.300000,226411.300,35.3260018862,-78.5109116676,35.6377,0.0100,0.0230,16,4
2018-06-19 10:53:12.649000,2018-06-19 14:53:31.400000,226411.400,35.3260018918,-78.5109116753,35.6356,0.0100,0.0230,16,4
2018-06-19 10:53:12.722000,2018-06-19 14:53:31.500000,226411.500,35.3260018824,-78.5109116702,35.6369,0.0100,0.0230,16,4
2018-06-19 10:53:12.892000,2018-06-19 14:53:31.600000,226411.600,35.3260018986,-78.5109116770,35.6332,0.0100,0.0230,16,4
2018-06-19 10:53:12.927000,2018-06-19 14:53:31.700000,226411.700,35.3260019049,-78.5109116677,35.6340,0.0100,0.0240,16,4
2018-06-19 10:53:13.047000,2018-06-19 14:53:31.800000,226411.800,35.3260018930,-78.5109116805,35.6351,0.0100,0.0240,16,4
2018-06-19 10:53:13.139000,2018-06-19 14:53:31.900000,226411.900,35.3260018358,-78.5109116773,35.6449,0.0080,0.0190,16,4
2018-06-19 10:53:13.241000,2018-06-19 14:53:32.000000,226412.000,35.3260018462,-78.5109116794,35.6449,0.0080,0.0190,16,4
2018-06-19 10:53:13.338000,2018-06-19 14:53:32.100000,226412.100,35.3260018469,-78.5109116667,35.6463,0.0080,0.0190,16,4
2018-06-19 10:53:13.432000,2018-06-19 14:53:32.200000,226412.200,35.3260018431,-78.5109116754,35.6440,0.0080,0.0200,16,4
2018-06-19 10:53:13.543000,2018-06-19 14:53:32.300000,226412.300,35.3260018428,-78.5109116746,35.6449,0.0090,0.0200,16,4
2018-06-19 10:53:13.649000,2018-06-19 14:53:32.400000,226412.400,35.3260018389,-78.5109116497,35.6470,0.0090,0.0200,16,4
2018-06-19 10:53:13.728000,2018-06-19 14:53:32.500000,226412.500,35.3260018438,-78.5109116619,35.6448,0.0090,0.0210,16,4
2018-06-19 10:53:13.857000,2018-06-19 14:53:32.600000,226412.600,35.3260018343,-78.5109116725,35.6459,0.0090,0.0210,16,4
2018-06-19 10:53:13.938000,2018-06-19 14:53:32.700000,226412.700,35.3260018395,-78.5109116604,35.6439,0.0090,0.0210,16,4
2018-06-19 10:53:14.079000,2018-06-19 14:53:32.800000,226412.800,35.3260018442,-78.5109116568,35.6428,0.0090,0.0210,16,4
2018-06-19 10:53:14.130000,2018-06-19 14:53:32.900000,226412.900,35.3260018269,-78.5109116544,35.6463,0.0090,0.0220,16,4
2018-06-19 10:53:14.266000,2018-06-19 14:53:33.000000,226413.000,35.3260018425,-78.5109116512,35.6448,0.0100,0.0220,16,4
2018-06-19 10:53:14.331000,2018-06-19 14:53:33.100000,226413.100,35.3260018380,-78.5109116523,35.6432,0.0100,0.0220,16,4
2018-06-19 10:53:14.448000,2018-06-19 14:53:33.200000,226413.200,35.3260018330,-78.5109116617,35.6429,0.0100,0.0220,16,4
2018-06-19 10:53:14.529000,2018-06-19 14:53:33.300000,226413.300,35.3260018295,-78.5109116576,35.6419,0.0100,0.0230,16,4
2018-06-19 10:53:14.653000,2018-06-19 14:53:33.400000,226413.400,35.3260018184,-78.5109116524,35.6450,0.0100,0.0230,16,4
2018-06-19 10:53:14.733000,2018-06-19 14:53:33.500000,226413.500,35.3260018125,-78.5109116520,35.6452,0.0100,0.0230,16,4
2018-06-19 10:53:14.862000,2018-06-19 14:53:33.600000,226413.600,35.3260018204,-78.5109116624,35.6441,0.0100,0.0230,16,4
2018-06-19 10:53:14.931000,2018-06-19 14:53:33.700000,226413.700,35.3260018150,-78.5109116455,35.6452,0.0100,0.0240,16,4
2018-06-19 10:53:15.047000,2018-06-19 14:53:33.800000,226413.800,35.3260018135,-78.5109116529,35.6450,0.0100,0.0240,16,4
2018-06-19 10:53:15.146000,2018-06-19 14:53:33.900000,226413.900,35.3260018599,-78.5109116764,35.6464,0.0080,0.0190,16,4
2018-06-19 10:53:15.257000,2018-06-19 14:53:34.000000,226414.000,35.3260018416,-78.5109116600,35.6485,0.0080,0.0190,16,4
2018-06-19 10:53:15.326000,2018-06-19 14:53:34.100000,226414.100,35.3260018546,-78.5109116620,35.6463,0.0080,0.0190,16,4
2018-06-19 10:53:15.479000,2018-06-19 14:53:34.200000,226414.200,35.3260018494,-78.5109116513,35.6471,0.0080,0.0200,16,4
2018-06-19 10:53:15.557000,2018-06-19 14:53:34.300000,226414.300,35.3260018507,-78.5109116575,35.6441,0.0090,0.0200,16,4
2018-06-19 10:53:15.658000,2018-06-19 14:53:34.400000,226414.400,35.3260018532,-78.5109116499,35.6463,0.0090,0.0200,16,4
2018-06-19 10:53:15.746000,2018-06-19 14:53:34.500000,226414.500,35.3260018491,-78.5109116447,35.6463,0.0090,0.0210,16,4
2018-06-19 10:53:15.855000,2018-06-19 14:53:34.600000,226414.600,35.3260018511,-78.5109116508,35.6459,0.0090,0.0210,16,4
2018-06-19 10:53:15.935000,2018-06-19 14:53:34.700000,226414.700,35.3260018535,-78.5109116383,35.6464,0.0090,0.0210,16,4
2018-06-19 10:53:16.064000,2018-06-19 14:53:34.800000,226414.800,35.3260018433,-78.5109116274,35.6465,0.0090,0.0210,16,4
2018-06-19 10:53:16.126000,2018-06-19 14:53:34.900000,226414.900,35.3260018423,-78.5109116408,35.6443,0.0090,0.0220,16,4
2018-06-19 10:53:16.253000,2018-06-19 14:53:35.000000,226415.000,35.3260018386,-78.5109116400,35.6448,0.0100,0.0220,16,4
2018-06-19 10:53:16.348000,2018-06-19 14:53:35.100000,226415.100,35.3260018539,-78.5109116265,35.6450,0.0100,0.0220,16,4
2018-06-19 10:53:16.448000,2018-06-19 14:53:35.200000,226415.200,35.3260018454,-78.5109116219,35.6464,0.0100,0.0220,16,4
2018-06-19 10:53:16.537000,2018-06-19 14:53:35.300000,226415.300,35.3260018454,-78.5109116262,35.6452,0.0100,0.0230,16,4
2018-06-19 10:53:16.659000,2018-06-19 14:53:35.400000,226415.400,35.3260018393,-78.5109116318,35.6451,0.0100,0.0230,16,4
2018-06-19 10:53:16.741000,2018-06-19 14:53:35.500000,226415.500,35.3260018411,-78.5109116327,35.6446,0.0100,0.0230,16,4
2018-06-19 10:53:16.865000,2018-06-19 14:53:35.600000,226415.600,35.3260018518,-78.5109116189,35.6441,0.0100,0.0230,16,4
2018-06-19 10:53:16.926000,2018-06-19 14:53:35.700000,226415.700,35.3260018459,-78.5109116160,35.6447,0.0100,0.0240,16,4
2018-06-19 10:53:17.059000,2018-06-19 14:53:35.800000,226415.800,35.3260018468,-78.5109116191,35.6440,0.0100,0.0240,16,4
2018-06-19 10:53:17.144000,2018-06-19 14:53:35.900000,226415.900,35.3260018421,-78.5109116646,35.6460,0.0080,0.0190,16,4
2018-06-19 10:53:17.253000,2018-06-19 14:53:36.000000,226416.000,35.3260018492,-78.5109116564,35.6467,0.0080,0.0190,16,4
2018-06-19 10:53:17.327000,2018-06-19 14:53:36.100000,226416.100,35.3260018509,-78.5109116516,35.6480,0.0080,0.0190,16,4
2018-06-19 10:53:17.482000,2018-06-19 14:53:36.200000,226416.200,35.3260018515,-78.5109116507,35.6429,0.0080,0.0200,16,4
2018-06-19 10:53:17.552000,2018-06-19 14:53:36.300000,226416.300,35.3260018515,-78.5109116509,35.6455,0.0090,0.0200,16,4
2018-06-19 10:53:17.652000,2018-06-19 14:53:36.400000,226416.400,35.3260018392,-78.5109116698,35.6457,0.0090,0.0200,16,4
2018-06-19 10:53:17.730000,2018-06-19 14:53:36.500000,226416.500,35.3260018485,-78.5109117542,35.6432,0.0090,0.0210,16,4
2018-06-19 10:53:17.886000,2018-06-19 14:53:36.600000,226416.600,35.3260018397,-78.5109118783,35.6433,0.0090,0.0210,16,4
2018-06-19 10:53:17.929000,2018-06-19 14:53:36.700000,226416.700,35.3260018365,-78.5109120633,35.6465,0.0090,0.0210,16,4
2018-06-19 10:53:18.051000,2018-06-19 14:53:36.800000,226416.800,35.3260018588,-78.5109123211,35.6437,0.0090,0.0210,16,4
2018-06-19 10:53:18.141000,2018-06-19 14:53:36.900000,226416.900,35.3260018572,-78.5109126288,35.6447,0.0090,0.0220,16,4
2018-06-19 10:53:18.252000,2018-06-19 14:53:37.000000,226417.000,35.3260018658,-78.5109130007,35.6397,0.0100,0.0220,16,4
2018-06-19 10:53:18.340000,2018-06-19 14:53:37.100000,226417.100,35.3260018458,-78.5109133979,35.6458,0.0100,0.0220,16,4
2018-06-19 10:53:18.473000,2018-06-19 14:53:37.200000,226417.200,35.3260018636,-78.5109138313,35.6418,0.0100,0.0220,16,4
2018-06-19 10:53:18.556000,2018-06-19 14:53:37.300000,226417.300,35.3260018735,-78.5109142890,35.6422,0.0100,0.0230,16,4
2018-06-19 10:53:18.648000,2018-06-19 14:53:37.400000,226417.400,35.3260018748,-78.5109148148,35.6410,0.0100,0.0230,16,4
2018-06-19 10:53:18.734000,2018-06-19 14:53:37.500000,226417.500,35.3260018813,-78.5109153794,35.6393,0.0100,0.0230,16,4
2018-06-19 10:53:18.861000,2018-06-19 14:53:37.600000,226417.600,35.3260018690,-78.5109159416,35.6440,0.0100,0.0230,16,4
2018-06-19 10:53:18.933000,2018-06-19 14:53:37.700000,226417.700,35.3260018707,-78.5109165619,35.6448,0.0100,0.0240,16,4
2018-06-19 10:53:19.081000,2018-06-19 14:53:37.800000,226417.800,35.3260018674,-78.5109171954,35.6424,0.0100,0.0240,16,4
2018-06-19 10:53:19.132000,2018-06-19 14:53:37.900000,226417.900,35.3260018527,-78.5109178839,35.6441,0.0080,0.0190,16,4
2018-06-19 10:53:19.237000,2018-06-19 14:53:38.000000,226418.000,35.3260018393,-78.5109186479,35.6457,0.0080,0.0190,16,4
2018-06-19 10:53:19.333000,2018-06-19 14:53:38.100000,226418.100,35.3260018229,-78.5109194266,35.6454,0.0080,0.0190,16,4
2018-06-19 10:53:19.455000,2018-06-19 14:53:38.200000,226418.200,35.3260017788,-78.5109202651,35.6504,0.0080,0.0200,16,4
2018-06-19 10:53:19.541000,2018-06-19 14:53:38.300000,226418.300,35.3260017429,-78.5109211644,35.6467,0.0090,0.0200,16,4
2018-06-19 10:53:19.670000,2018-06-19 14:53:38.400000,226418.400,35.3260017152,-78.5109221185,35.6417,0.0090,0.0200,16,4
2018-06-19 10:53:19.744000,2018-06-19 14:53:38.500000,226418.500,35.3260016432,-78.5109230741,35.6469,0.0090,0.0210,16,4
2018-06-19 10:53:19.851000,2018-06-19 14:53:38.600000,226418.600,35.3260015832,-78.5109241206,35.6456,0.0090,0.0210,16,4
2018-06-19 10:53:19.924000,2018-06-19 14:53:38.700000,226418.700,35.3260015143,-78.5109251848,35.6511,0.0090,0.0210,16,4
2018-06-19 10:53:20.060000,2018-06-19 14:53:38.800000,226418.800,35.3260014492,-78.5109262951,35.6482,0.0090,0.0210,16,4
2018-06-19 10:53:20.128000,2018-06-19 14:53:38.900000,226418.900,35.3260013674,-78.5109274473,35.6495,0.0090,0.0220,16,4
2018-06-19 10:53:20.263000,2018-06-19 14:53:39.000000,226419.000,35.3260012730,-78.5109286383,35.6506,0.0100,0.0220,16,4
2018-06-19 10:53:20.326000,2018-06-19 14:53:39.100000,226419.100,35.3260011606,-78.5109298734,35.6486,0.0100,0.0220,16,4
2018-06-19 10:53:20.468000,2018-06-19 14:53:39.200000,226419.200,35.3260010259,-78.5109311372,35.6512,0.0100,0.0220,16,4
2018-06-19 10:53:20.533000,2018-06-19 14:53:39.300000,226419.300,35.3260008689,-78.5109324326,35.6515,0.0100,0.0230,16,4
2018-06-19 10:53:20.651000,2018-06-19 14:53:39.400000,226419.400,35.3260006890,-78.5109337534,35.6560,0.0100,0.0230,16,4
2018-06-19 10:53:20.728000,2018-06-19 14:53:39.500000,226419.500,35.3260004865,-78.5109350991,35.6585,0.0100,0.0230,16,4
2018-06-19 10:53:20.859000,2018-06-19 14:53:39.600000,226419.600,35.3260002788,-78.5109364586,35.6550,0.0100,0.0230,16,4
2018-06-19 10:53:20.947000,2018-06-19 14:53:39.700000,226419.700,35.3260000201,-78.5109378407,35.6592,0.0100,0.0240,16,4
2018-06-19 10:53:21.062000,2018-06-19 14:53:39.800000,226419.800,35.3259997355,-78.5109392380,35.6616,0.0100,0.0240,16,4
2018-06-19 10:53:21.128000,2018-06-19 14:53:39.900000,226419.900,35.3259994191,-78.5109406847,35.6631,0.0080,0.0190,16,4
2018-06-19 10:53:21.241000,2018-06-19 14:53:40.000000,226420.000,35.3259990727,-78.5109421331,35.6616,0.0080,0.0190,16,4
2018-06-19 10:53:21.336000,2018-06-19 14:53:40.100000,226420.100,35.3259986862,-78.5109435188,35.6625,0.0080,0.0190,16,4
2018-06-19 10:53:21.464000,2018-06-19 14:53:40.200000,226420.200,35.3259982810,-78.5109449813,35.6645,0.0080,0.0200,16,4
2018-06-19 10:53:21.533000,2018-06-19 14:53:40.300000,226420.300,35.3259978256,-78.5109464274,35.6686,0.0090,0.0200,16,4
2018-06-19 10:53:21.654000,2018-06-19 14:53:40.400000,226420.400,35.3259973346,-78.5109479103,35.6714,0.0090,0.0200,16,4
2018-06-19 10:53:21.737000,2018-06-19 14:53:40.500000,226420.500,35.3259968471,-78.5109494072,35.6718,0.0090,0.0210,16,4
2018-06-19 10:53:21.876000,2018-06-19 14:53:40.600000,226420.600,35.3259962944,-78.5109508856,35.6762,0.0090,0.0210,16,4
2018-06-19 10:53:21.927000,2018-06-19 14:53:40.700000,226420.700,35.3259957107,-78.5109523455,35.6747,0.0090,0.0210,16,4
2018-06-19 10:53:22.073000,2018-06-19 14:53:40.800000,226420.800,35.3259951069,-78.5109538040,35.6781,0.0090,0.0210,16,4
2018-06-19 10:53:22.133000,2018-06-19 14:53:40.900000,226420.900,35.3259944525,-78.5109552992,35.6765,0.0090,0.0220,16,4
2018-06-19 10:53:22.255000,2018-06-19 14:53:41.000000,226421.000,35.3259937962,-78.5109567775,35.6749,0.0100,0.0220,16,4
2018-06-19 10:53:22.328000,2018-06-19 14:53:41.100000,226421.100,35.3259931044,-78.5109582549,35.6768,0.0100,0.0220,16,4
2018-06-19 10:53:22.445000,2018-06-19 14:53:41.200000,226421.200,35.3259923764,-78.5109597691,35.6784,0.0100,0.0220,16,4
2018-06-19 10:53:22.530000,2018-06-19 14:53:41.300000,226421.300,35.3259916524,-78.5109612125,35.6800,0.0100,0.0230,16,4
2018-06-19 10:53:22.669000,2018-06-19 14:53:41.400000,226421.400,35.3259908515,-78.5109626701,35.6785,0.0100,0.0230,16,4
2018-06-19 10:53:22.729000,2018-06-19 14:53:41.500000,226421.500,35.3259900475,-78.5109641073,35.6768,0.0100,0.0230,16,4
2018-06-19 10:53:22.852000,2018-06-19 14:53:41.600000,226421.600,35.3259892040,-78.5109655551,35.6790,0.0100,0.0230,16,4
2018-06-19 10:53:22.928000,2018-06-19 14:53:41.700000,226421.700,35.3259883520,-78.5109669835,35.6792,0.0100,0.0240,16,4
2018-06-19 10:53:23.051000,2018-06-19 14:53:41.800000,226421.800,35.3259874368,-78.5109683758,35.6767,0.0100,0.0240,16,4
2018-06-19 10:53:23.127000,2018-06-19 14:53:41.900000,226421.900,35.3259865471,-78.5109697770,35.6784,0.0080,0.0190,16,4
2018-06-19 10:53:23.266000,2018-06-19 14:53:42.000000,226422.000,35.3259855940,-78.5109711582,35.6786,0.0080,0.0190,16,4
