0.0000 45.7746 4294967295.//// 0.3400 13.7600 3.3266 -4294967295.//// 6342
0.3140 23.3536 61.9994 1.3044 15.8750 1.4711 99.9021 185720
0.3140 23.3457 61.9784 1.3039 15.8750 1.4706 99.9021 185770
0.3130 23.3457 62.1764 1.3039 15.8750 1.4706 99.9018 185820
0.3140 23.3457 61.9784 1.3039 15.8750 1.4706 99.9021 185870
0.3140 23.3378 61.9574 1.3034 15.8750 1.4701 99.9022 185920
0.3140 23.3378 61.9574 1.3034 15.8750 1.4701 99.9022 185970
0.3130 23.3378 62.1554 1.3034 15.8750 1.4701 99.9019 186020
0.3140 23.3378 61.9574 1.3034 15.8750 1.4701 99.9022 186071
0.3140 23.3378 61.9574 1.3034 15.8750 1.4701 99.9022 186121
0.3140 23.3438 61.9735 1.3023 15.8737 1.4706 99.9021 186171
0.3130 23.3438 62.1715 1.3023 15.8737 1.4706 99.9018 186221
0.3140 23.3438 61.9735 1.3023 15.8737 1.4706 99.9021 186271
0.3150 23.3517 61.7977 1.3028 15.8737 1.4711 99.9024 186321
0.3130 23.3517 62.1926 1.3028 15.8737 1.4711 99.9018 186371
0.3140 23.3517 61.9945 1.3028 15.8737 1.4711 99.9021 186421
0.3150 23.3517 61.7977 1.3028 15.8737 1.4711 99.9024 186472
0.3140 23.3517 61.9945 1.3028 15.8737 1.4711 99.9021 186522
0.3130 23.3517 62.1926 1.3028 15.8737 1.4711 99.9018 186572
0.3140 23.3438 61.9735 1.3023 15.8737 1.4706 99.9021 186622
0.3140 23.3438 61.9735 1.3023 15.8737 1.4706 99.9021 186672
0.3130 23.3359 62.1505 1.3018 15.8737 1.4701 99.9019 186722
0.3140 23.3359 61.9525 1.3018 15.8737 1.4701 99.9022 186772
0.3140 23.3359 61.9525 1.3018 15.8737 1.4701 99.9022 186822
0.3130 23.3420 62.1666 1.3006 15.8725 1.4706 99.9018 186873
0.3130 23.3420 62.1666 1.3006 15.8725 1.4706 99.9018 186923
0.3140 23.3420 61.9686 1.3006 15.8725 1.4706 99.9021 186973
0.3130 23.3420 62.1666 1.3006 15.8725 1.4706 99.9018 187023
0.3130 23.3420 62.1666 1.3006 15.8725 1.4706 99.9018 187073
0.3140 23.3420 61.9686 1.3006 15.8725 1.4706 99.9021 187123
0.3140 23.3499 61.9896 1.3011 15.8725 1.4711 99.9021 187173
0.3150 23.3499 61.7928 1.3011 15.8725 1.4711 99.9024 187223
0.3140 23.3420 61.9686 1.3006 15.8725 1.4706 99.9021 187274
0.3140 23.3420 61.9686 1.3006 15.8725 1.4706 99.9021 187324
0.3150 23.3420 61.7719 1.3006 15.8725 1.4706 99.9025 187374
0.3130 23.3420 62.1666 1.3006 15.8725 1.4706 99.9018 187424
0.3140 23.3420 61.9686 1.3006 15.8725 1.4706 99.9021 187474
0.3130 23.3420 62.1666 1.3006 15.8725 1.4706 99.9018 187524
0.3120 23.3499 62.3870 1.3011 15.8725 1.4711 99.9015 187574
0.3140 23.3499 61.9896 1.3011 15.8725 1.4711 99.9021 187624
0.3140 23.3499 61.9896 1.3011 15.8725 1.4711 99.9021 187674
0.3140 23.3420 61.9686 1.3006 15.8725 1.4706 99.9021 187725
0.3140 23.3420 61.9686 1.3006 15.8725 1.4706 99.9021 187775
0.3150 23.3420 61.7719 1.3006 15.8725 1.4706 99.9025 187825
0.3120 23.3420 62.3659 1.3006 15.8725 1.4706 99.9015 187875
0.3140 23.3420 61.9686 1.3006 15.8725 1.4706 99.9021 187925
0.3150 23.3402 61.7671 1.2989 15.8713 1.4706 99.9025 187975
0.3130 23.3402 62.1617 1.2989 15.8713 1.4706 99.9018 188025
0.3150 23.3402 61.7671 1.2989 15.8713 1.4706 99.9025 188075
0.3140 23.3481 61.9847 1.2994 15.8713 1.4711 99.9021 188125
0.3130 23.3481 62.1828 1.2994 15.8713 1.4711 99.9018 188176
0.3150 23.3481 61.7880 1.2994 15.8713 1.4711 99.9024 188226
0.3140 23.3481 61.9847 1.2994 15.8713 1.4711 99.9021 188276
0.3140 23.3481 61.9847 1.2994 15.8713 1.4711 99.9021 188326
0.3140 23.3481 61.9847 1.2994 15.8713 1.4711 99.9021 188376
0.3140 23.3481 61.9847 1.2994 15.8713 1.4711 99.9021 188426
0.3150 23.3481 61.7880 1.2994 15.8713 1.4711 99.9024 188476
0.3150 23.3481 61.7880 1.2994 15.8713 1.4711 99.9024 188527
0.3140 23.3481 61.9847 1.2994 15.8713 1.4711 99.9021 188577
0.3150 23.3481 61.7880 1.2994 15.8713 1.4711 99.9024 188627
0.3140 23.3402 61.9638 1.2989 15.8713 1.4706 99.9021 188677
0.3140 23.3402 61.9638 1.2989 15.8713 1.4706 99.9021 188727
0.3150 23.3402 61.7671 1.2989 15.8713 1.4706 99.9025 188777
0.3140 23.3323 61.9428 1.2984 15.8713 1.4701 99.9022 188827
0.3140 23.3323 61.9428 1.2984 15.8713 1.4701 99.9022 188877
0.3150 23.3323 61.7461 1.2984 15.8713 1.4701 99.9025 188928
0.3140 23.3402 61.9638 1.2989 15.8713 1.4706 99.9021 188978
0.3140 23.3402 61.9638 1.2989 15.8713 1.4706 99.9021 189028
0.3140 23.3481 61.9847 1.2994 15.8713 1.4711 99.9021 189078
0.3140 23.3481 61.9847 1.2994 15.8713 1.4711 99.9021 189128
0.3150 23.3481 61.7880 1.2994 15.8713 1.4711 99.9024 189178
0.3140 23.3481 61.9847 1.2994 15.8713 1.4711 99.9021 189228
0.3140 23.3481 61.9847 1.2994 15.8713 1.4711 99.9021 189278
0.3140 23.3481 61.9847 1.2994 15.8713 1.4711 99.9021 189329
0.3140 23.3481 61.9847 1.2994 15.8713 1.4711 99.9021 189379
0.3130 23.3481 62.1828 1.2994 15.8713 1.4711 99.9018 189429
0.3140 23.3481 61.9847 1.2994 15.8713 1.4711 99.9021 189479
0.3130 23.3383 62.1568 1.2973 15.8700 1.4706 99.9018 189529
0.3130 23.3383 62.1568 1.2973 15.8700 1.4706 99.9018 189579
0.3130 23.3304 62.1358 1.2968 15.8700 1.4701 99.9019 189629
0.3130 23.3304 62.1358 1.2968 15.8700 1.4701 99.9019 189680
0.3140 23.3304 61.9379 1.2968 15.8700 1.4701 99.9022 189730
0.3150 23.3383 61.7622 1.2973 15.8700 1.4706 99.9025 189780
0.3130 23.3383 62.1568 1.2973 15.8700 1.4706 99.9018 189830
0.3140 23.3383 61.9589 1.2973 15.8700 1.4706 99.9021 189880
0.3140 23.3462 61.9799 1.2978 15.8700 1.4711 99.9021 189930
0.3150 23.3462 61.7831 1.2978 15.8700 1.4711 99.9024 189980
0.3130 23.3462 62.1779 1.2978 15.8700 1.4711 99.9018 190030
0.3120 23.3383 62.3561 1.2973 15.8700 1.4706 99.9015 190080
0.3130 23.3383 62.1568 1.2973 15.8700 1.4706 99.9018 190131
0.3160 23.3383 61.5667 1.2973 15.8700 1.4706 99.9028 190181
0.3140 23.3383 61.9589 1.2973 15.8700 1.4706 99.9021 190231
0.3130 23.3383 62.1568 1.2973 15.8700 1.4706 99.9018 190281
0.3130 23.3462 62.1779 1.2978 15.8700 1.4711 99.9018 190331
0.3130 23.3462 62.1779 1.2978 15.8700 1.4711 99.9018 190381
0.3140 23.3462 61.9799 1.2978 15.8700 1.4711 99.9021 190431
0.3140 23.3462 61.9799 1.2978 15.8700 1.4711 99.9021 190481
0.3140 23.3462 61.9799 1.2978 15.8700 1.4711 99.9021 190532
0.3130 23.3462 62.1779 1.2978 15.8700 1.4711 99.9018 190582
0.3130 23.3462 62.1779 1.2978 15.8700 1.4711 99.9018 190632
0.3130 23.3462 62.1779 1.2978 15.8700 1.4711 99.9018 190682
0.3130 23.3462 62.1779 1.2978 15.8700 1.4711 99.9018 190732
0.3130 23.3365 62.1519 1.2956 15.8687 1.4706 99.9018 190782
0.3140 23.3365 61.9540 1.2956 15.8687 1.4706 99.9021 190832
0.3150 23.3365 61.7573 1.2956 15.8687 1.4706 99.9025 190882
0.3140 23.3365 61.9540 1.2956 15.8687 1.4706 99.9021 190933
0.3140 23.3365 61.9540 1.2956 15.8687 1.4706 99.9021 190983
0.3140 23.3444 61.9750 1.2961 15.8687 1.4711 99.9021 191033
0.3140 23.3444 61.9750 1.2961 15.8687 1.4711 99.9021 191083
0.3130 23.3444 62.1730 1.2961 15.8687 1.4711 99.9018 191133
0.3140 23.3444 61.9750 1.2961 15.8687 1.4711 99.9021 191183
0.3140 23.3444 61.9750 1.2961 15.8687 1.4711 99.9021 191233
0.3140 23.3444 61.9750 1.2961 15.8687 1.4711 99.9021 191283
0.3150 23.3444 61.7782 1.2961 15.8687 1.4711 99.9024 191334
0.3150 23.3444 61.7782 1.2961 15.8687 1.4711 99.9024 191384
0.3150 23.3444 61.7782 1.2961 15.8687 1.4711 99.9024 191434
0.3160 23.3444 61.5827 1.2961 15.8687 1.4711 99.9027 191484
0.3130 23.3444 62.1730 1.2961 15.8687 1.4711 99.9018 191534
0.3140 23.3365 61.9540 1.2956 15.8687 1.4706 99.9021 191584
0.3140 23.3365 61.9540 1.2956 15.8687 1.4706 99.9021 191634
0.3130 23.3365 62.1519 1.2956 15.8687 1.4706 99.9018 191684
0.3130 23.3365 62.1519 1.2956 15.8687 1.4706 99.9018 191734
0.3140 23.3365 61.9540 1.2956 15.8687 1.4706 99.9021 191784
0.3130 23.3365 62.1519 1.2956 15.8687 1.4706 99.9018 191835
0.3140 23.3444 61.9750 1.2961 15.8687 1.4711 99.9021 191885
0.3120 23.3444 62.3723 1.2961 15.8687 1.4711 99.9015 191935
0.3130 23.3444 62.1730 1.2961 15.8687 1.4711 99.9018 191985
0.3130 23.3444 62.1730 1.2961 15.8687 1.4711 99.9018 192035
0.3140 23.3444 61.9750 1.2961 15.8687 1.4711 99.9021 192085
0.3140 23.3347 61.9491 1.2939 15.8675 1.4706 99.9021 192135
0.3140 23.3347 61.9491 1.2939 15.8675 1.4706 99.9021 192185
0.3140 23.3347 61.9491 1.2939 15.8675 1.4706 99.9021 192235
0.3140 23.3426 61.9701 1.2944 15.8675 1.4711 99.9021 192286
0.3140 23.3426 61.9701 1.2944 15.8675 1.4711 99.9021 192336
0.3130 23.3426 62.1681 1.2944 15.8675 1.4711 99.9018 192386
0.3140 23.3426 61.9701 1.2944 15.8675 1.4711 99.9021 192436
0.3140 23.3426 61.9701 1.2944 15.8675 1.4711 99.9021 192486
0.3140 23.3347 61.9491 1.2939 15.8675 1.4706 99.9021 192536
0.3130 23.3347 62.1471 1.2939 15.8675 1.4706 99.9018 192586
0.3130 23.3347 62.1471 1.2939 15.8675 1.4706 99.9018 192636
0.3140 23.3347 61.9491 1.2939 15.8675 1.4706 99.9021 192686
0.3140 23.3347 61.9491 1.2939 15.8675 1.4706 99.9021 192736
0.3140 23.3347 61.9491 1.2939 15.8675 1.4706 99.9021 192786
0.3130 23.3347 62.1471 1.2939 15.8675 1.4706 99.9018 192837
0.3150 23.3347 61.7525 1.2939 15.8675 1.4706 99.9025 192887
0.3140 23.3347 61.9491 1.2939 15.8675 1.4706 99.9021 192937
0.3140 23.3426 61.9701 1.2944 15.8675 1.4711 99.9021 192987
0.3140 23.3426 61.9701 1.2944 15.8675 1.4711 99.9021 193037
0.3130 23.3426 62.1681 1.2944 15.8675 1.4711 99.9018 193087
0.3130 23.3426 62.1681 1.2944 15.8675 1.4711 99.9018 193137
0.3150 23.3426 61.7734 1.2944 15.8675 1.4711 99.9024 193187
0.3130 23.3347 62.1471 1.2939 15.8675 1.4706 99.9018 193237
0.3140 23.3347 61.9491 1.2939 15.8675 1.4706 99.9021 193287
0.3140 23.3347 61.9491 1.2939 15.8675 1.4706 99.9021 193337
0.3150 23.3328 61.7476 1.2923 15.8663 1.4706 99.9025 193388
0.3130 23.3328 62.1422 1.2923 15.8663 1.4706 99.9018 193438
0.3150 23.3328 61.7476 1.2923 15.8663 1.4706 99.9025 193488
0.3140 23.3347 61.9491 1.2939 15.8675 1.4706 99.9021 193538
0.3150 23.3347 61.7525 1.2939 15.8675 1.4706 99.9025 193588
0.3130 23.3347 62.1471 1.2939 15.8675 1.4706 99.9018 193638
0.3120 23.3347 62.3462 1.2939 15.8675 1.4706 99.9015 193688
0.3140 23.3347 61.9491 1.2939 15.8675 1.4706 99.9021 193738
0.3140 23.3328 61.9442 1.2923 15.8663 1.4706 99.9021 193788
0.3130 23.3328 62.1422 1.2923 15.8663 1.4706 99.9018 193838
0.3130 23.3328 62.1422 1.2923 15.8663 1.4706 99.9018 193888
0.3140 23.3407 61.9652 1.2928 15.8663 1.4711 99.9021 193939
0.3130 23.3407 62.1632 1.2928 15.8663 1.4711 99.9018 193989
0.3130 23.3407 62.1632 1.2928 15.8663 1.4711 99.9018 194039
0.3130 23.3407 62.1632 1.2928 15.8663 1.4711 99.9018 194089
0.3120 23.3407 62.3624 1.2928 15.8663 1.4711 99.9015 194139
0.3130 23.3407 62.1632 1.2928 15.8663 1.4711 99.9018 194189
0.3120 23.3407 62.3624 1.2928 15.8663 1.4711 99.9015 194239
0.3130 23.3407 62.1632 1.2928 15.8663 1.4711 99.9018 194289
0.3130 23.3407 62.1632 1.2928 15.8663 1.4711 99.9018 194339
0.3140 23.3407 61.9652 1.2928 15.8663 1.4711 99.9021 194389
0.3130 23.3407 62.1632 1.2928 15.8663 1.4711 99.9018 194439
0.3150 23.3328 61.7476 1.2923 15.8663 1.4706 99.9025 194490
0.3140 23.3328 61.9442 1.2923 15.8663 1.4706 99.9021 194540
0.3130 23.3328 62.1422 1.2923 15.8663 1.4706 99.9018 194590
0.3120 23.3328 62.3413 1.2923 15.8663 1.4706 99.9015 194640
0.3130 23.3328 62.1422 1.2923 15.8663 1.4706 99.9018 194690
0.3130 23.3328 62.1422 1.2923 15.8663 1.4706 99.9018 194740
0.3140 23.3328 61.9442 1.2923 15.8663 1.4706 99.9021 194790
0.3130 23.3328 62.1422 1.2923 15.8663 1.4706 99.9018 194840
0.3130 23.3389 62.1583 1.2911 15.8650 1.4711 99.9018 194890
0.3130 23.3389 62.1583 1.2911 15.8650 1.4711 99.9018 194940
0.3130 23.3389 62.1583 1.2911 15.8650 1.4711 99.9018 194990
0.3130 23.3389 62.1583 1.2911 15.8650 1.4711 99.9018 195041
0.3130 23.3389 62.1583 1.2911 15.8650 1.4711 99.9018 195091
0.3140 23.3389 61.9603 1.2911 15.8650 1.4711 99.9021 195141
0.3130 23.3389 62.1583 1.2911 15.8650 1.4711 99.9018 195191
0.3130 23.3389 62.1583 1.2911 15.8650 1.4711 99.9018 195241
0.3130 23.3389 62.1583 1.2911 15.8650 1.4711 99.9018 195291
0.3150 23.3310 61.7427 1.2906 15.8650 1.4706 99.9025 195341
0.3140 23.3310 61.9394 1.2906 15.8650 1.4706 99.9021 195391
0.3140 23.3310 61.9394 1.2906 15.8650 1.4706 99.9021 195441
0.3130 23.3407 62.1632 1.2928 15.8663 1.4711 99.9018 195491
0.3130 23.3407 62.1632 1.2928 15.8663 1.4711 99.9018 195541
0.3150 23.3310 61.7427 1.2906 15.8650 1.4706 99.9025 195592
0.3140 23.3310 61.9394 1.2906 15.8650 1.4706 99.9021 195642
0.3130 23.3310 62.1373 1.2906 15.8650 1.4706 99.9018 195692
0.3140 23.3310 61.9394 1.2906 15.8650 1.4706 99.9021 195742
0.3150 23.3310 61.7427 1.2906 15.8650 1.4706 99.9025 195792
0.3150 23.3310 61.7427 1.2906 15.8650 1.4706 99.9025 195842
0.3140 23.3389 61.9603 1.2911 15.8650 1.4711 99.9021 195892
0.3140 23.3389 61.9603 1.2911 15.8650 1.4711 99.9021 195942
0.3140 23.3389 61.9603 1.2911 15.8650 1.4711 99.9021 195992
0.3130 23.3310 62.1373 1.2906 15.8650 1.4706 99.9018 196042
0.3150 23.3310 61.7427 1.2906 15.8650 1.4706 99.9025 196092
0.3160 23.3389 61.5682 1.2911 15.8650 1.4711 99.9027 196142
0.3160 23.3389 61.5682 1.2911 15.8650 1.4711 99.9027 196192
0.3160 23.3389 61.5682 1.2911 15.8650 1.4711 99.9027 196243
0.3160 23.3389 61.5682 1.2911 15.8650 1.4711 99.9027 196293
0.3150 23.3389 61.7636 1.2911 15.8650 1.4711 99.9024 196343
0.3140 23.3389 61.9603 1.2911 15.8650 1.4711 99.9021 196393
0.3140 23.3310 61.9394 1.2906 15.8650 1.4706 99.9021 196443
0.3150 23.3310 61.7427 1.2906 15.8650 1.4706 99.9025 196493
0.3150 23.3310 61.7427 1.2906 15.8650 1.4706 99.9025 196543
0.3150 23.3310 61.7427 1.2906 15.8650 1.4706 99.9025 196593
0.3140 23.3310 61.9394 1.2906 15.8650 1.4706 99.9021 196643
0.3150 23.3310 61.7427 1.2906 15.8650 1.4706 99.9025 196693
0.3150 23.3310 61.7427 1.2906 15.8650 1.4706 99.9025 196743
0.3140 23.3310 61.9394 1.2906 15.8650 1.4706 99.9021 196793
0.3150 23.3370 61.7588 1.2894 15.8638 1.4711 99.9024 196843
0.3160 23.3370 61.5633 1.2894 15.8638 1.4711 99.9027 196894
0.3150 23.3370 61.7588 1.2894 15.8638 1.4711 99.9024 196944
0.3140 23.3389 61.9603 1.2911 15.8650 1.4711 99.9021 196994
0.3140 23.3389 61.9603 1.2911 15.8650 1.4711 99.9021 197044
0.3140 23.3389 61.9603 1.2911 15.8650 1.4711 99.9021 197094
0.3150 23.3370 61.7588 1.2894 15.8638 1.4711 99.9024 197144
0.3140 23.3370 61.9555 1.2894 15.8638 1.4711 99.9021 197194
0.3150 23.3291 61.7379 1.2889 15.8638 1.4706 99.9025 197244
0.3140 23.3291 61.9345 1.2889 15.8638 1.4706 99.9021 197294
0.3150 23.3291 61.7379 1.2889 15.8638 1.4706 99.9025 197344
0.3170 23.3291 61.3484 1.2889 15.8638 1.4706 99.9031 197395
0.3140 23.3291 61.9345 1.2889 15.8638 1.4706 99.9021 197445
0.3160 23.3291 61.5425 1.2889 15.8638 1.4706 99.9028 197495
0.3140 23.3291 61.9345 1.2889 15.8638 1.4706 99.9021 197545
0.3140 23.3291 61.9345 1.2889 15.8638 1.4706 99.9021 197595
0.3150 23.3291 61.7379 1.2889 15.8638 1.4706 99.9025 197645
0.3140 23.3291 61.9345 1.2889 15.8638 1.4706 99.9021 197695
0.3140 23.3291 61.9345 1.2889 15.8638 1.4706 99.9021 197745
0.3140 23.3291 61.9345 1.2889 15.8638 1.4706 99.9021 197795
0.3150 23.3370 61.7588 1.2894 15.8638 1.4711 99.9024 197846
0.3140 23.3370 61.9555 1.2894 15.8638 1.4711 99.9021 197896
0.3140 23.3352 61.9506 1.2878 15.8625 1.4711 99.9021 197946
0.3140 23.3352 61.9506 1.2878 15.8625 1.4711 99.9021 197996
0.3130 23.3352 62.1485 1.2878 15.8625 1.4711 99.9018 198046
0.3150 23.3352 61.7539 1.2878 15.8625 1.4711 99.9024 198096
0.3150 23.3352 61.7539 1.2878 15.8625 1.4711 99.9024 198146
0.3140 23.3352 61.9506 1.2878 15.8625 1.4711 99.9021 198196
0.3130 23.3352 62.1485 1.2878 15.8625 1.4711 99.9018 198247
0.3150 23.3352 61.7539 1.2878 15.8625 1.4711 99.9024 198297
0.3140 23.3352 61.9506 1.2878 15.8625 1.4711 99.9021 198347
0.3140 23.3352 61.9506 1.2878 15.8625 1.4711 99.9021 198397
0.3140 23.3352 61.9506 1.2878 15.8625 1.4711 99.9021 198447
0.3140 23.3273 61.9296 1.2873 15.8625 1.4706 99.9021 198497
0.3130 23.3273 62.1275 1.2873 15.8625 1.4706 99.9018 198547
0.3130 23.3273 62.1275 1.2873 15.8625 1.4706 99.9018 198597
0.3130 23.3273 62.1275 1.2873 15.8625 1.4706 99.9018 198648
0.3150 23.3273 61.7330 1.2873 15.8625 1.4706 99.9025 198698
0.3140 23.3273 61.9296 1.2873 15.8625 1.4706 99.9021 198748
0.3140 23.3352 61.9506 1.2878 15.8625 1.4711 99.9021 198798
0.3140 23.3352 61.9506 1.2878 15.8625 1.4711 99.9021 198848
0.3140 23.3352 61.9506 1.2878 15.8625 1.4711 99.9021 198898
0.3140 23.3352 61.9506 1.2878 15.8625 1.4711 99.9021 198948
0.3140 23.3352 61.9506 1.2878 15.8625 1.4711 99.9021 198998
0.3140 23.3352 61.9506 1.2878 15.8625 1.4711 99.9021 199049
0.3130 23.3352 62.1485 1.2878 15.8625 1.4711 99.9018 199099
0.3160 23.3352 61.5585 1.2878 15.8625 1.4711 99.9027 199149
0.3140 23.3273 61.9296 1.2873 15.8625 1.4706 99.9021 199199
0.3130 23.3273 62.1275 1.2873 15.8625 1.4706 99.9018 199249
0.3130 23.3273 62.1275 1.2873 15.8625 1.4706 99.9018 199299
0.3140 23.3352 61.9506 1.2878 15.8625 1.4711 99.9021 199349
0.3140 23.3352 61.9506 1.2878 15.8625 1.4711 99.9021 199399
0.3130 23.3352 62.1485 1.2878 15.8625 1.4711 99.9018 199449
0.3140 23.3273 61.9296 1.2873 15.8625 1.4706 99.9021 199500
0.3140 23.3273 61.9296 1.2873 15.8625 1.4706 99.9021 199550
0.3150 23.3273 61.7330 1.2873 15.8625 1.4706 99.9025 199600
0.3150 23.3273 61.7330 1.2873 15.8625 1.4706 99.9025 199650
0.3160 23.3273 61.5376 1.2873 15.8625 1.4706 99.9028 199700
0.3150 23.3334 61.7490 1.2861 15.8612 1.4711 99.9024 199750
0.3150 23.3334 61.7490 1.2861 15.8612 1.4711 99.9024 199800
0.3130 23.3334 62.1436 1.2861 15.8612 1.4711 99.9018 199850
0.3150 23.3255 61.7281 1.2856 15.8612 1.4706 99.9025 199901
0.3160 23.3255 61.5328 1.2856 15.8612 1.4706 99.9028 199951
0.3140 23.3255 61.9247 1.2856 15.8612 1.4706 99.9021 200001
0.3140 23.3334 61.9457 1.2861 15.8612 1.4711 99.9021 200051
0.3150 23.3334 61.7490 1.2861 15.8612 1.4711 99.9024 200101
0.3150 23.3334 61.7490 1.2861 15.8612 1.4711 99.9024 200151
0.3140 23.3334 61.9457 1.2861 15.8612 1.4711 99.9021 200201
0.3150 23.3334 61.7490 1.2861 15.8612 1.4711 99.9024 200251
0.3150 23.3255 61.7281 1.2856 15.8612 1.4706 99.9025 200301
0.3150 23.3255 61.7281 1.2856 15.8612 1.4706 99.9025 200352
0.3140 23.3255 61.9247 1.2856 15.8612 1.4706 99.9021 200402
0.3150 23.3255 61.7281 1.2856 15.8612 1.4706 99.9025 200452
0.3150 23.3255 61.7281 1.2856 15.8612 1.4706 99.9025 200502
0.3140 23.3255 61.9247 1.2856 15.8612 1.4706 99.9021 200552
0.3140 23.3255 61.9247 1.2856 15.8612 1.4706 99.9021 200602
0.3140 23.3255 61.9247 1.2856 15.8612 1.4706 99.9021 200652
0.3150 23.3255 61.7281 1.2856 15.8612 1.4706 99.9025 200702
0.3150 23.3334 61.7490 1.2861 15.8612 1.4711 99.9024 200752
0.3140 23.3334 61.9457 1.2861 15.8612 1.4711 99.9021 200803
0.3140 23.3334 61.9457 1.2861 15.8612 1.4711 99.9021 200853
0.3140 23.3334 61.9457 1.2861 15.8612 1.4711 99.9021 200903
0.3160 23.3334 61.5536 1.2861 15.8612 1.4711 99.9027 200953
0.3140 23.3334 61.9457 1.2861 15.8612 1.4711 99.9021 201003
0.3140 23.3334 61.9457 1.2861 15.8612 1.4711 99.9021 201053
0.3140 23.3334 61.9457 1.2861 15.8612 1.4711 99.9021 201103
0.3150 23.3315 61.7442 1.2844 15.8600 1.4711 99.9024 201153
0.3150 23.3315 61.7442 1.2844 15.8600 1.4711 99.9024 201204
0.3140 23.3315 61.9408 1.2844 15.8600 1.4711 99.9021 201254
0.3140 23.3236 61.9198 1.2839 15.8600 1.4706 99.9021 201304
0.3150 23.3236 61.7233 1.2839 15.8600 1.4706 99.9025 201354
0.3150 23.3236 61.7233 1.2839 15.8600 1.4706 99.9025 201404
0.3140 23.3236 61.9198 1.2839 15.8600 1.4706 99.9021 201454
0.3140 23.3236 61.9198 1.2839 15.8600 1.4706 99.9021 201504
0.3140 23.3315 61.9408 1.2844 15.8600 1.4711 99.9021 201554
0.3140 23.3315 61.9408 1.2844 15.8600 1.4711 99.9021 201604
0.3130 23.3315 62.1387 1.2844 15.8600 1.4711 99.9018 201655
0.3130 23.3315 62.1387 1.2844 15.8600 1.4711 99.9018 201705
0.3140 23.3315 61.9408 1.2844 15.8600 1.4711 99.9021 201755
0.3140 23.3315 61.9408 1.2844 15.8600 1.4711 99.9021 201805
0.3130 23.3315 62.1387 1.2844 15.8600 1.4711 99.9018 201855
0.3140 23.3315 61.9408 1.2844 15.8600 1.4711 99.9021 201905
0.3140 23.3236 61.9198 1.2839 15.8600 1.4706 99.9021 201955
0.3140 23.3236 61.9198 1.2839 15.8600 1.4706 99.9021 202005
0.3150 23.3236 61.7233 1.2839 15.8600 1.4706 99.9025 202055
0.3140 23.3315 61.9408 1.2844 15.8600 1.4711 99.9021 202105
0.3140 23.3315 61.9408 1.2844 15.8600 1.4711 99.9021 202156
0.3140 23.3315 61.9408 1.2844 15.8600 1.4711 99.9021 202206
0.3140 23.3236 61.9198 1.2839 15.8600 1.4706 99.9021 202256
0.3150 23.3236 61.7233 1.2839 15.8600 1.4706 99.9025 202306
0.3150 23.3236 61.7233 1.2839 15.8600 1.4706 99.9025 202356
0.3140 23.3236 61.9198 1.2839 15.8600 1.4706 99.9021 202406
0.3130 23.3236 62.1177 1.2839 15.8600 1.4706 99.9018 202456
0.3150 23.3236 61.7233 1.2839 15.8600 1.4706 99.9025 202506
0.3150 23.3236 61.7233 1.2839 15.8600 1.4706 99.9025 202556
0.3140 23.3236 61.9198 1.2839 15.8600 1.4706 99.9021 202607
0.3130 23.3297 62.1338 1.2828 15.8588 1.4711 99.9018 202657
0.3140 23.3297 61.9359 1.2828 15.8588 1.4711 99.9021 202707
0.3130 23.3297 62.1338 1.2828 15.8588 1.4711 99.9018 202757
0.3160 23.3315 61.5488 1.2844 15.8600 1.4711 99.9027 202807
0.3130 23.3315 62.1387 1.2844 15.8600 1.4711 99.9018 202857
0.3150 23.3315 61.7442 1.2844 15.8600 1.4711 99.9024 202907
0.3140 23.3297 61.9359 1.2828 15.8588 1.4711 99.9021 202957
0.3140 23.3297 61.9359 1.2828 15.8588 1.4711 99.9021 203007
0.3160 23.3297 61.5439 1.2828 15.8588 1.4711 99.9027 203058
0.3150 23.3297 61.7393 1.2828 15.8588 1.4711 99.9024 203108
0.3140 23.3297 61.9359 1.2828 15.8588 1.4711 99.9021 203158
0.3140 23.3218 61.9150 1.2823 15.8588 1.4706 99.9021 203208
0.3130 23.3218 62.1128 1.2823 15.8588 1.4706 99.9018 203258
0.3120 23.3218 62.3119 1.2823 15.8588 1.4706 99.9015 203308
0.3140 23.3218 61.9150 1.2823 15.8588 1.4706 99.9021 203358
0.3140 23.3218 61.9150 1.2823 15.8588 1.4706 99.9021 203408
0.3140 23.3218 61.9150 1.2823 15.8588 1.4706 99.9021 203458
0.3150 23.3297 61.7393 1.2828 15.8588 1.4711 99.9024 203509
0.3140 23.3297 61.9359 1.2828 15.8588 1.4711 99.9021 203559
0.3140 23.3297 61.9359 1.2828 15.8588 1.4711 99.9021 203609
0.3140 23.3297 61.9359 1.2828 15.8588 1.4711 99.9021 203659
0.3150 23.3297 61.7393 1.2828 15.8588 1.4711 99.9024 203709
0.3140 23.3297 61.9359 1.2828 15.8588 1.4711 99.9021 203759
0.3130 23.3297 62.1338 1.2828 15.8588 1.4711 99.9018 203809
0.3150 23.3297 61.7393 1.2828 15.8588 1.4711 99.9024 203859
0.3130 23.3297 62.1338 1.2828 15.8588 1.4711 99.9018 203910
0.3140 23.3297 61.9359 1.2828 15.8588 1.4711 99.9021 203960
0.3140 23.3297 61.9359 1.2828 15.8588 1.4711 99.9021 204010
0.3130 23.3199 62.1079 1.2806 15.8575 1.4706 99.9018 204060
