0.0000 44.7256 4294967295.//// 0.3709 13.8575 3.2275 -4294967295.//// 6342
0.3140 23.3516 61.9941 1.1834 15.7775 1.4801 99.9015 80351
0.3140 23.3516 61.9941 1.1834 15.7775 1.4801 99.9015 80401
0.3160 23.3516 61.6017 1.1834 15.7775 1.4801 99.9021 80452
0.3170 23.3516 61.4074 1.1834 15.7775 1.4801 99.9025 80502
0.3140 23.3516 61.9941 1.1834 15.7775 1.4801 99.9015 80552
0.3140 23.3437 61.9732 1.1829 15.7775 1.4796 99.9016 80602
0.3150 23.3456 61.7814 1.1846 15.7788 1.4796 99.9019 80652
0.3160 23.3456 61.5859 1.1846 15.7788 1.4796 99.9022 80702
0.3160 23.3377 61.5651 1.1841 15.7788 1.4791 99.9022 80752
0.3150 23.3377 61.7606 1.1841 15.7788 1.4791 99.9019 80802
0.3140 23.3377 61.9573 1.1841 15.7788 1.4791 99.9016 80852
0.3160 23.3534 61.6066 1.1851 15.7788 1.4801 99.9021 80903
0.3140 23.3534 61.9990 1.1851 15.7788 1.4801 99.9015 80953
0.3150 23.3534 61.8022 1.1851 15.7788 1.4801 99.9018 81003
0.3160 23.3534 61.6066 1.1851 15.7788 1.4801 99.9021 81053
0.3150 23.3534 61.8022 1.1851 15.7788 1.4801 99.9018 81103
0.3150 23.3534 61.8022 1.1851 15.7788 1.4801 99.9018 81153
0.3140 23.3317 61.9413 1.1852 15.7800 1.4786 99.9016 81203
0.3150 23.3317 61.7447 1.1852 15.7800 1.4786 99.9019 81253
0.3150 23.3474 61.7863 1.1862 15.7800 1.4796 99.9019 81303
0.3160 23.3474 61.5907 1.1862 15.7800 1.4796 99.9022 81354
0.3150 23.3474 61.7863 1.1862 15.7800 1.4796 99.9019 81404
0.3150 23.3456 61.7814 1.1846 15.7788 1.4796 99.9019 81454
0.3140 23.3456 61.9781 1.1846 15.7788 1.4796 99.9016 81504
0.3150 23.3456 61.7814 1.1846 15.7788 1.4796 99.9019 81554
0.3170 23.3474 61.3965 1.1862 15.7800 1.4796 99.9025 81604
0.3160 23.3474 61.5907 1.1862 15.7800 1.4796 99.9022 81654
0.3160 23.3474 61.5907 1.1862 15.7800 1.4796 99.9022 81704
0.3150 23.3396 61.7655 1.1857 15.7800 1.4791 99.9019 81754
0.3160 23.3396 61.5700 1.1857 15.7800 1.4791 99.9022 81805
0.3140 23.3474 61.9830 1.1862 15.7800 1.4796 99.9016 81855
0.3150 23.3474 61.7863 1.1862 15.7800 1.4796 99.9019 81905
0.3160 23.3474 61.5907 1.1862 15.7800 1.4796 99.9022 81955
0.3150 23.3474 61.7863 1.1862 15.7800 1.4796 99.9019 82005
0.3150 23.3474 61.7863 1.1862 15.7800 1.4796 99.9019 82055
0.3160 23.3474 61.5907 1.1862 15.7800 1.4796 99.9022 82105
0.3170 23.3414 61.3806 1.1874 15.7813 1.4791 99.9025 82155
0.3150 23.3414 61.7704 1.1874 15.7813 1.4791 99.9019 82205
0.3160 23.3414 61.5749 1.1874 15.7813 1.4791 99.9022 82256
0.3160 23.3414 61.5749 1.1874 15.7813 1.4791 99.9022 82306
0.3160 23.3414 61.5749 1.1874 15.7813 1.4791 99.9022 82356
0.3160 23.3493 61.5956 1.1879 15.7813 1.4796 99.9022 82406
0.3150 23.3493 61.7912 1.1879 15.7813 1.4796 99.9019 82456
0.3150 23.3493 61.7912 1.1879 15.7813 1.4796 99.9019 82506
0.3150 23.3414 61.7704 1.1874 15.7813 1.4791 99.9019 82556
0.3160 23.3414 61.5749 1.1874 15.7813 1.4791 99.9022 82606
0.3160 23.3414 61.5749 1.1874 15.7813 1.4791 99.9022 82656
0.3160 23.3336 61.5542 1.1869 15.7813 1.4786 99.9022 82707
0.3150 23.3336 61.7496 1.1869 15.7813 1.4786 99.9019 82757
0.3150 23.3336 61.7496 1.1869 15.7813 1.4786 99.9019 82807
0.3150 23.3493 61.7912 1.1879 15.7813 1.4796 99.9019 82857
0.3150 23.3493 61.7912 1.1879 15.7813 1.4796 99.9019 82907
0.3140 23.3414 61.9671 1.1874 15.7813 1.4791 99.9016 82957
0.3140 23.3433 61.9720 1.1891 15.7825 1.4791 99.9016 83007
0.3150 23.3433 61.7753 1.1891 15.7825 1.4791 99.9019 83057
0.3160 23.3433 61.5798 1.1891 15.7825 1.4791 99.9022 83108
0.3150 23.3433 61.7753 1.1891 15.7825 1.4791 99.9019 83158
0.3150 23.3433 61.7753 1.1891 15.7825 1.4791 99.9019 83208
0.3150 23.3354 61.7545 1.1886 15.7825 1.4786 99.9019 83258
0.3150 23.3354 61.7545 1.1886 15.7825 1.4786 99.9019 83308
0.3130 23.3354 62.1491 1.1886 15.7825 1.4786 99.9013 83358
0.3140 23.3511 61.9929 1.1896 15.7825 1.4796 99.9016 83408
0.3140 23.3511 61.9929 1.1896 15.7825 1.4796 99.9016 83458
0.3130 23.3511 62.1909 1.1896 15.7825 1.4796 99.9012 83508
0.3140 23.3433 61.9720 1.1891 15.7825 1.4791 99.9016 83559
0.3140 23.3433 61.9720 1.1891 15.7825 1.4791 99.9016 83609
0.3150 23.3433 61.7753 1.1891 15.7825 1.4791 99.9019 83659
0.3160 23.3433 61.5798 1.1891 15.7825 1.4791 99.9022 83709
0.3140 23.3433 61.9720 1.1891 15.7825 1.4791 99.9016 83759
0.3140 23.3511 61.9929 1.1896 15.7825 1.4796 99.9016 83809
0.3150 23.3511 61.7961 1.1896 15.7825 1.4796 99.9019 83859
0.3160 23.3511 61.6005 1.1896 15.7825 1.4796 99.9022 83909
0.3170 23.3451 61.3904 1.1907 15.7837 1.4791 99.9025 83960
0.3150 23.3451 61.7801 1.1907 15.7837 1.4791 99.9019 84010
0.3180 23.3451 61.1973 1.1907 15.7837 1.4791 99.9028 84060
0.3150 23.3530 61.8009 1.1912 15.7837 1.4796 99.9019 84110
0.3160 23.3530 61.6054 1.1912 15.7837 1.4796 99.9022 84160
0.3160 23.3451 61.5846 1.1907 15.7837 1.4791 99.9022 84210
0.3160 23.3451 61.5846 1.1907 15.7837 1.4791 99.9022 84260
0.3150 23.3451 61.7801 1.1907 15.7837 1.4791 99.9019 84310
0.3170 23.3530 61.4110 1.1912 15.7837 1.4796 99.9025 84360
0.3160 23.3530 61.6054 1.1912 15.7837 1.4796 99.9022 84410
0.3150 23.3530 61.8009 1.1912 15.7837 1.4796 99.9019 84460
0.3170 23.3451 61.3904 1.1907 15.7837 1.4791 99.9025 84510
0.3160 23.3451 61.5846 1.1907 15.7837 1.4791 99.9022 84560
0.3160 23.3451 61.5846 1.1907 15.7837 1.4791 99.9022 84611
0.3160 23.3470 61.5895 1.1924 15.7850 1.4791 99.9022 84661
0.3150 23.3470 61.7850 1.1924 15.7850 1.4791 99.9019 84711
0.3170 23.3391 61.3746 1.1919 15.7850 1.4786 99.9025 84761
0.3150 23.3391 61.7642 1.1919 15.7850 1.4786 99.9019 84811
0.3160 23.3391 61.5688 1.1919 15.7850 1.4786 99.9022 84861
0.3170 23.3470 61.3952 1.1924 15.7850 1.4791 99.9025 84911
0.3160 23.3470 61.5895 1.1924 15.7850 1.4791 99.9022 84961
0.3150 23.3470 61.7850 1.1924 15.7850 1.4791 99.9019 85011
0.3140 23.3470 61.9818 1.1924 15.7850 1.4791 99.9016 85061
0.3160 23.3470 61.5895 1.1924 15.7850 1.4791 99.9022 85111
0.3150 23.3470 61.7850 1.1924 15.7850 1.4791 99.9019 85161
0.3150 23.3391 61.7642 1.1919 15.7850 1.4786 99.9019 85211
0.3160 23.3391 61.5688 1.1919 15.7850 1.4786 99.9022 85262
0.3160 23.3470 61.5895 1.1924 15.7850 1.4791 99.9022 85312
0.3170 23.3470 61.3952 1.1924 15.7850 1.4791 99.9025 85362
0.3170 23.3470 61.3952 1.1924 15.7850 1.4791 99.9025 85412
0.3150 23.3470 61.7850 1.1924 15.7850 1.4791 99.9019 85462
0.3140 23.3470 61.9818 1.1924 15.7850 1.4791 99.9016 85512
0.3150 23.3470 61.7850 1.1924 15.7850 1.4791 99.9019 85562
0.3140 23.3488 61.9867 1.1941 15.7863 1.4791 99.9016 85612
0.3150 23.3488 61.7899 1.1941 15.7863 1.4791 99.9019 85662
0.3160 23.3488 61.5944 1.1941 15.7863 1.4791 99.9022 85712
0.3150 23.3409 61.7691 1.1936 15.7863 1.4786 99.9019 85762
0.3150 23.3409 61.7691 1.1936 15.7863 1.4786 99.9019 85812
0.3160 23.3409 61.5737 1.1936 15.7863 1.4786 99.9022 85862
0.3160 23.3488 61.5944 1.1941 15.7863 1.4791 99.9022 85913
0.3150 23.3488 61.7899 1.1941 15.7863 1.4791 99.9019 85963
0.3170 23.3488 61.4001 1.1941 15.7863 1.4791 99.9025 86013
0.3140 23.3488 61.9867 1.1941 15.7863 1.4791 99.9016 86063
0.3140 23.3488 61.9867 1.1941 15.7863 1.4791 99.9016 86113
0.3150 23.3409 61.7691 1.1936 15.7863 1.4786 99.9019 86163
0.3150 23.3409 61.7691 1.1936 15.7863 1.4786 99.9019 86213
0.3160 23.3409 61.5737 1.1936 15.7863 1.4786 99.9022 86263
0.3150 23.3349 61.7532 1.1947 15.7875 1.4781 99.9020 86313
0.3140 23.3349 61.9499 1.1947 15.7875 1.4781 99.9016 86363
0.3130 23.3349 62.1478 1.1947 15.7875 1.4781 99.9013 86414
0.3130 23.3488 62.1848 1.1941 15.7863 1.4791 99.9013 86464
0.3130 23.3488 62.1848 1.1941 15.7863 1.4791 99.9013 86514
0.3150 23.3507 61.7948 1.1957 15.7875 1.4791 99.9019 86564
0.3150 23.3507 61.7948 1.1957 15.7875 1.4791 99.9019 86614
0.3150 23.3507 61.7948 1.1957 15.7875 1.4791 99.9019 86664
0.3170 23.3349 61.3636 1.1947 15.7875 1.4781 99.9026 86714
0.3150 23.3349 61.7532 1.1947 15.7875 1.4781 99.9020 86764
0.3140 23.3349 61.9499 1.1947 15.7875 1.4781 99.9016 86814
0.3150 23.3349 61.7532 1.1947 15.7875 1.4781 99.9020 86864
0.3150 23.3349 61.7532 1.1947 15.7875 1.4781 99.9020 86914
0.3140 23.3349 61.9499 1.1947 15.7875 1.4781 99.9016 86965
0.3140 23.3507 61.9916 1.1957 15.7875 1.4791 99.9016 87015
0.3160 23.3507 61.5993 1.1957 15.7875 1.4791 99.9022 87065
0.3140 23.3428 61.9708 1.1952 15.7875 1.4786 99.9016 87115
0.3140 23.3428 61.9708 1.1952 15.7875 1.4786 99.9016 87165
0.3140 23.3428 61.9708 1.1952 15.7875 1.4786 99.9016 87215
0.3160 23.3349 61.5578 1.1947 15.7875 1.4781 99.9023 87265
0.3140 23.3349 61.9499 1.1947 15.7875 1.4781 99.9016 87315
0.3150 23.3349 61.7532 1.1947 15.7875 1.4781 99.9020 87365
0.3140 23.3446 61.9757 1.1969 15.7887 1.4786 99.9016 87415
0.3130 23.3446 62.1737 1.1969 15.7887 1.4786 99.9013 87466
0.3130 23.3446 62.1737 1.1969 15.7887 1.4786 99.9013 87516
0.3140 23.3446 61.9757 1.1969 15.7887 1.4786 99.9016 87566
0.3140 23.3446 61.9757 1.1969 15.7887 1.4786 99.9016 87616
0.3140 23.3446 61.9757 1.1969 15.7887 1.4786 99.9016 87666
0.3130 23.3368 62.1527 1.1964 15.7887 1.4781 99.9013 87716
0.3140 23.3368 61.9548 1.1964 15.7887 1.4781 99.9016 87766
0.3150 23.3289 61.7373 1.1959 15.7887 1.4776 99.9020 87816
0.3170 23.3289 61.3478 1.1959 15.7887 1.4776 99.9026 87866
0.3150 23.3289 61.7373 1.1959 15.7887 1.4776 99.9020 87917
0.3160 23.3525 61.6041 1.1974 15.7887 1.4791 99.9022 87967
0.3140 23.3525 61.9965 1.1974 15.7887 1.4791 99.9016 88017
0.3150 23.3525 61.7997 1.1974 15.7887 1.4791 99.9019 88067
0.3160 23.3446 61.5834 1.1969 15.7887 1.4786 99.9022 88117
0.3140 23.3446 61.9757 1.1969 15.7887 1.4786 99.9016 88167
0.3150 23.3446 61.7789 1.1969 15.7887 1.4786 99.9019 88217
0.3140 23.3308 61.9388 1.1976 15.7900 1.4776 99.9017 88268
0.3150 23.3308 61.7422 1.1976 15.7900 1.4776 99.9020 88318
0.3140 23.3386 61.9597 1.1981 15.7900 1.4781 99.9016 88368
0.3140 23.3386 61.9597 1.1981 15.7900 1.4781 99.9016 88418
0.3160 23.3386 61.5675 1.1981 15.7900 1.4781 99.9023 88468
0.3150 23.3465 61.7838 1.1986 15.7900 1.4786 99.9019 88518
0.3140 23.3465 61.9806 1.1986 15.7900 1.4786 99.9016 88568
0.3150 23.3465 61.7838 1.1986 15.7900 1.4786 99.9019 88618
0.3140 23.3386 61.9597 1.1981 15.7900 1.4781 99.9016 88669
0.3140 23.3386 61.9597 1.1981 15.7900 1.4781 99.9016 88719
0.3140 23.3386 61.9597 1.1981 15.7900 1.4781 99.9016 88769
0.3140 23.3308 61.9388 1.1976 15.7900 1.4776 99.9017 88819
0.3140 23.3308 61.9388 1.1976 15.7900 1.4776 99.9017 88869
0.3140 23.3465 61.9806 1.1986 15.7900 1.4786 99.9016 88919
0.3130 23.3465 62.1786 1.1986 15.7900 1.4786 99.9013 88969
0.3140 23.3465 61.9806 1.1986 15.7900 1.4786 99.9016 89019
0.3160 23.3386 61.5675 1.1981 15.7900 1.4781 99.9023 89069
0.3130 23.3386 62.1576 1.1981 15.7900 1.4781 99.9013 89120
0.3150 23.3386 61.7630 1.1981 15.7900 1.4781 99.9020 89170
0.3150 23.3405 61.7679 1.1997 15.7913 1.4781 99.9020 89220
0.3140 23.3405 61.9646 1.1997 15.7913 1.4781 99.9016 89270
0.3150 23.3405 61.7679 1.1997 15.7913 1.4781 99.9020 89320
0.3140 23.3326 61.9437 1.1992 15.7913 1.4776 99.9017 89370
0.3130 23.3326 62.1416 1.1992 15.7913 1.4776 99.9014 89420
0.3140 23.3405 61.9646 1.1997 15.7913 1.4781 99.9016 89470
0.3150 23.3405 61.7679 1.1997 15.7913 1.4781 99.9020 89521
0.3120 23.3405 62.3618 1.1997 15.7913 1.4781 99.9010 89571
0.3140 23.3405 61.9646 1.1997 15.7913 1.4781 99.9016 89621
0.3150 23.3405 61.7679 1.1997 15.7913 1.4781 99.9020 89671
0.3140 23.3405 61.9646 1.1997 15.7913 1.4781 99.9016 89721
0.3140 23.3326 61.9437 1.1992 15.7913 1.4776 99.9017 89771
0.3140 23.3326 61.9437 1.1992 15.7913 1.4776 99.9017 89821
0.3140 23.3326 61.9437 1.1992 15.7913 1.4776 99.9017 89872
0.3140 23.3405 61.9646 1.1997 15.7913 1.4781 99.9016 89922
0.3140 23.3405 61.9646 1.1997 15.7913 1.4781 99.9016 89972
0.3130 23.3483 62.1835 1.2002 15.7913 1.4786 99.9013 90022
0.3140 23.3483 61.9855 1.2002 15.7913 1.4786 99.9016 90072
0.3140 23.3483 61.9855 1.2002 15.7913 1.4786 99.9016 90122
0.3140 23.3405 61.9646 1.1997 15.7913 1.4781 99.9016 90172
0.3130 23.3405 62.1626 1.1997 15.7913 1.4781 99.9013 90222
0.3150 23.3405 61.7679 1.1997 15.7913 1.4781 99.9020 90273
0.3140 23.3326 61.9437 1.1992 15.7913 1.4776 99.9017 90323
0.3150 23.3326 61.7471 1.1992 15.7913 1.4776 99.9020 90373
0.3140 23.3326 61.9437 1.1992 15.7913 1.4776 99.9017 90423
0.3120 23.3423 62.3667 1.2014 15.7925 1.4781 99.9010 90473
0.3130 23.3423 62.1675 1.2014 15.7925 1.4781 99.9013 90523
0.3140 23.3423 61.9695 1.2014 15.7925 1.4781 99.9016 90573
0.3160 23.3423 61.5773 1.2014 15.7925 1.4781 99.9023 90623
0.3140 23.3423 61.9695 1.2014 15.7925 1.4781 99.9016 90674
0.3140 23.3345 61.9486 1.2009 15.7925 1.4776 99.9017 90724
0.3150 23.3345 61.7520 1.2009 15.7925 1.4776 99.9020 90774
0.3140 23.3345 61.9486 1.2009 15.7925 1.4776 99.9017 90824
0.3140 23.3345 61.9486 1.2009 15.7925 1.4776 99.9017 90874
0.3140 23.3345 61.9486 1.2009 15.7925 1.4776 99.9017 90924
0.3130 23.3345 62.1465 1.2009 15.7925 1.4776 99.9014 90974
0.3150 23.3423 61.7728 1.2014 15.7925 1.4781 99.9020 91024
0.3150 23.3423 61.7728 1.2014 15.7925 1.4781 99.9020 91075
0.3140 23.3423 61.9695 1.2014 15.7925 1.4781 99.9016 91125
0.3140 23.3423 61.9695 1.2014 15.7925 1.4781 99.9016 91175
0.3140 23.3423 61.9695 1.2014 15.7925 1.4781 99.9016 91225
0.3150 23.3345 61.7520 1.2009 15.7925 1.4776 99.9020 91275
0.3150 23.3345 61.7520 1.2009 15.7925 1.4776 99.9020 91325
0.3150 23.3345 61.7520 1.2009 15.7925 1.4776 99.9020 91375
0.3140 23.3345 61.9486 1.2009 15.7925 1.4776 99.9017 91425
0.3150 23.3345 61.7520 1.2009 15.7925 1.4776 99.9020 91476
0.3150 23.3345 61.7520 1.2009 15.7925 1.4776 99.9020 91526
0.3140 23.3423 61.9695 1.2014 15.7925 1.4781 99.9016 91576
0.3140 23.3423 61.9695 1.2014 15.7925 1.4781 99.9016 91626
0.3140 23.3423 61.9695 1.2014 15.7925 1.4781 99.9016 91676
0.3140 23.3423 61.9695 1.2014 15.7925 1.4781 99.9016 91726
0.3130 23.3423 62.1675 1.2014 15.7925 1.4781 99.9013 91776
0.3130 23.3363 62.1515 1.2026 15.7937 1.4776 99.9014 91826
0.3150 23.3363 61.7568 1.2026 15.7937 1.4776 99.9020 91877
0.3150 23.3363 61.7568 1.2026 15.7937 1.4776 99.9020 91927
0.3150 23.3442 61.7777 1.2031 15.7937 1.4781 99.9020 91977
0.3150 23.3442 61.7777 1.2031 15.7937 1.4781 99.9020 92027
0.3160 23.3442 61.5822 1.2031 15.7937 1.4781 99.9023 92077
0.3140 23.3442 61.9744 1.2031 15.7937 1.4781 99.9016 92127
0.3150 23.3442 61.7777 1.2031 15.7937 1.4781 99.9020 92177
0.3160 23.3442 61.5822 1.2031 15.7937 1.4781 99.9023 92227
0.3140 23.3363 61.9535 1.2026 15.7937 1.4776 99.9017 92278
0.3150 23.3363 61.7568 1.2026 15.7937 1.4776 99.9020 92328
0.3150 23.3382 61.7617 1.2042 15.7950 1.4776 99.9020 92378
0.3150 23.3382 61.7617 1.2042 15.7950 1.4776 99.9020 92428
0.3150 23.3382 61.7617 1.2042 15.7950 1.4776 99.9020 92478
0.3160 23.3382 61.5663 1.2042 15.7950 1.4776 99.9023 92528
0.3150 23.3382 61.7617 1.2042 15.7950 1.4776 99.9020 92578
0.3150 23.3382 61.7617 1.2042 15.7950 1.4776 99.9020 92628
0.3170 23.3460 61.3928 1.2047 15.7950 1.4781 99.9026 92678
0.3160 23.3460 61.5870 1.2047 15.7950 1.4781 99.9023 92729
0.3160 23.3460 61.5870 1.2047 15.7950 1.4781 99.9023 92779
0.3160 23.3382 61.5663 1.2042 15.7950 1.4776 99.9023 92829
0.3140 23.3382 61.9584 1.2042 15.7950 1.4776 99.9017 92879
0.3160 23.3382 61.5663 1.2042 15.7950 1.4776 99.9023 92929
0.3160 23.3382 61.5663 1.2042 15.7950 1.4776 99.9023 92979
0.3160 23.3382 61.5663 1.2042 15.7950 1.4776 99.9023 93029
0.3160 23.3382 61.5663 1.2042 15.7950 1.4776 99.9023 93079
0.3160 23.3382 61.5663 1.2042 15.7950 1.4776 99.9023 93129
0.3160 23.3382 61.5663 1.2042 15.7950 1.4776 99.9023 93180
0.3140 23.3382 61.9584 1.2042 15.7950 1.4776 99.9017 93230
0.3150 23.3382 61.7617 1.2042 15.7950 1.4776 99.9020 93280
0.3160 23.3382 61.5663 1.2042 15.7950 1.4776 99.9023 93330
0.3160 23.3321 61.5504 1.2054 15.7963 1.4771 99.9023 93380
0.3170 23.3321 61.3562 1.2054 15.7963 1.4771 99.9026 93430
0.3150 23.3321 61.7458 1.2054 15.7963 1.4771 99.9020 93480
0.3160 23.3400 61.5712 1.2059 15.7963 1.4776 99.9023 93530
0.3160 23.3400 61.5712 1.2059 15.7963 1.4776 99.9023 93581
0.3170 23.3400 61.3769 1.2059 15.7963 1.4776 99.9026 93631
0.3150 23.3400 61.7666 1.2059 15.7963 1.4776 99.9020 93681
0.3160 23.3400 61.5712 1.2059 15.7963 1.4776 99.9023 93731
0.3150 23.3479 61.7874 1.2064 15.7963 1.4781 99.9020 93781
0.3150 23.3479 61.7874 1.2064 15.7963 1.4781 99.9020 93831
0.3150 23.3479 61.7874 1.2064 15.7963 1.4781 99.9020 93881
0.3150 23.3321 61.7458 1.2054 15.7963 1.4771 99.9020 93931
0.3160 23.3321 61.5504 1.2054 15.7963 1.4771 99.9023 93982
0.3150 23.3321 61.7458 1.2054 15.7963 1.4771 99.9020 94032
0.3160 23.3479 61.5919 1.2064 15.7963 1.4781 99.9023 94082
0.3140 23.3479 61.9842 1.2064 15.7963 1.4781 99.9016 94132
0.3130 23.3479 62.1823 1.2064 15.7963 1.4781 99.9013 94182
0.3150 23.3479 61.7874 1.2064 15.7963 1.4781 99.9020 94232
0.3140 23.3479 61.9842 1.2064 15.7963 1.4781 99.9016 94282
0.3120 23.3418 62.3655 1.2076 15.7975 1.4776 99.9011 94332
0.3140 23.3418 61.9682 1.2076 15.7975 1.4776 99.9017 94383
0.3140 23.3418 61.9682 1.2076 15.7975 1.4776 99.9017 94433
0.3150 23.3340 61.7507 1.2071 15.7975 1.4771 99.9020 94483
0.3140 23.3340 61.9473 1.2071 15.7975 1.4771 99.9017 94533
0.3160 23.3340 61.5553 1.2071 15.7975 1.4771 99.9023 94583
0.3150 23.3497 61.7923 1.2081 15.7975 1.4781 99.9020 94633
0.3160 23.3497 61.5968 1.2081 15.7975 1.4781 99.9023 94683
0.3140 23.3497 61.9891 1.2081 15.7975 1.4781 99.9016 94733
0.3150 23.3497 61.7923 1.2081 15.7975 1.4781 99.9020 94783
0.3150 23.3497 61.7923 1.2081 15.7975 1.4781 99.9020 94833
0.3150 23.3340 61.7507 1.2071 15.7975 1.4771 99.9020 94883
0.3150 23.3340 61.7507 1.2071 15.7975 1.4771 99.9020 94933
0.3150 23.3340 61.7507 1.2071 15.7975 1.4771 99.9020 94984
0.3160 23.3497 61.5968 1.2081 15.7975 1.4781 99.9023 95034
0.3130 23.3497 62.1872 1.2081 15.7975 1.4781 99.9013 95084
0.3140 23.3497 61.9891 1.2081 15.7975 1.4781 99.9016 95134
0.3140 23.3497 61.9891 1.2081 15.7975 1.4781 99.9016 95184
0.3150 23.3497 61.7923 1.2081 15.7975 1.4781 99.9020 95234
0.3150 23.3497 61.7923 1.2081 15.7975 1.4781 99.9020 95284
0.3140 23.3437 61.9731 1.2092 15.7987 1.4776 99.9017 95334
0.3160 23.3437 61.5809 1.2092 15.7987 1.4776 99.9023 95384
0.3150 23.3358 61.7556 1.2087 15.7987 1.4771 99.9020 95434
0.3140 23.3358 61.9523 1.2087 15.7987 1.4771 99.9017 95484
0.3150 23.3358 61.7556 1.2087 15.7987 1.4771 99.9020 95535
0.3160 23.3516 61.6017 1.2097 15.7987 1.4781 99.9023 95585
0.3150 23.3516 61.7972 1.2097 15.7987 1.4781 99.9020 95635
0.3130 23.3516 62.1921 1.2097 15.7987 1.4781 99.9013 95685
0.3140 23.3516 61.9940 1.2097 15.7987 1.4781 99.9016 95735
0.3140 23.3516 61.9940 1.2097 15.7987 1.4781 99.9016 95785
0.3150 23.3516 61.7972 1.2097 15.7987 1.4781 99.9020 95835
0.3150 23.3437 61.7764 1.2092 15.7987 1.4776 99.9020 95885
0.3140 23.3437 61.9731 1.2092 15.7987 1.4776 99.9017 95935
0.3160 23.3377 61.5650 1.2104 15.8000 1.4771 99.9023 95985
0.3140 23.3377 61.9572 1.2104 15.8000 1.4771 99.9017 96035
0.3160 23.3377 61.5650 1.2104 15.8000 1.4771 99.9023 96085
0.3150 23.3534 61.8021 1.2114 15.8000 1.4781 99.9020 96136
0.3160 23.3534 61.6065 1.2114 15.8000 1.4781 99.9023 96186
0.3150 23.3534 61.8021 1.2114 15.8000 1.4781 99.9020 96236
0.3150 23.3455 61.7813 1.2109 15.8000 1.4776 99.9020 96286
0.3150 23.3455 61.7813 1.2109 15.8000 1.4776 99.9020 96336
0.3150 23.3455 61.7813 1.2109 15.8000 1.4776 99.9020 96386
0.3140 23.3377 61.9572 1.2104 15.8000 1.4771 99.9017 96436
0.3150 23.3377 61.7605 1.2104 15.8000 1.4771 99.9020 96486
0.3150 23.3455 61.7813 1.2109 15.8000 1.4776 99.9020 96536
0.3150 23.3455 61.7813 1.2109 15.8000 1.4776 99.9020 96586
0.3140 23.3455 61.9780 1.2109 15.8000 1.4776 99.9017 96636
0.3140 23.3474 61.9829 1.2126 15.8013 1.4776 99.9017 96686
0.3160 23.3474 61.5906 1.2126 15.8013 1.4776 99.9023 96736
0.3160 23.3474 61.5906 1.2126 15.8013 1.4776 99.9023 96787
0.3160 23.3474 61.5906 1.2126 15.8013 1.4776 99.9023 96837
0.3150 23.3474 61.7862 1.2126 15.8013 1.4776 99.9020 96887
0.3160 23.3474 61.5906 1.2126 15.8013 1.4776 99.9023 96937
0.3150 23.3395 61.7654 1.2121 15.8013 1.4771 99.9020 96987
0.3150 23.3395 61.7654 1.2121 15.8013 1.4771 99.9020 97037
0.3150 23.3395 61.7654 1.2121 15.8013 1.4771 99.9020 97087
0.3140 23.3395 61.9621 1.2121 15.8013 1.4771 99.9017 97137
0.3150 23.3395 61.7654 1.2121 15.8013 1.4771 99.9020 97187
0.3150 23.3474 61.7862 1.2126 15.8013 1.4776 99.9020 97237
0.3130 23.3474 62.1810 1.2126 15.8013 1.4776 99.9014 97287
0.3150 23.3474 61.7862 1.2126 15.8013 1.4776 99.9020 97337
0.3150 23.3395 61.7654 1.2121 15.8013 1.4771 99.9020 97388
0.3140 23.3395 61.9621 1.2121 15.8013 1.4771 99.9017 97438
0.3160 23.3395 61.5699 1.2121 15.8013 1.4771 99.9023 97488
0.3160 23.3335 61.5540 1.2132 15.8025 1.4766 99.9024 97538
0.3150 23.3335 61.7494 1.2132 15.8025 1.4766 99.9021 97588
0.3160 23.3335 61.5540 1.2132 15.8025 1.4766 99.9024 97638
0.3160 23.3414 61.5748 1.2137 15.8025 1.4771 99.9023 97688
0.3150 23.3414 61.7702 1.2137 15.8025 1.4771 99.9020 97738
0.3150 23.3414 61.7702 1.2137 15.8025 1.4771 99.9020 97788
0.3160 23.3414 61.5748 1.2137 15.8025 1.4771 99.9023 97838
0.3150 23.3414 61.7702 1.2137 15.8025 1.4771 99.9020 97889
0.3140 23.3414 61.9670 1.2137 15.8025 1.4771 99.9017 97939
0.3150 23.3414 61.7702 1.2137 15.8025 1.4771 99.9020 97989
0.3160 23.3414 61.5748 1.2137 15.8025 1.4771 99.9023 98039
0.3140 23.3335 61.9461 1.2132 15.8025 1.4766 99.9017 98089
0.3150 23.3335 61.7494 1.2132 15.8025 1.4766 99.9021 98139
0.3150 23.3335 61.7494 1.2132 15.8025 1.4766 99.9021 98189
0.3150 23.3414 61.7702 1.2137 15.8025 1.4771 99.9020 98239
0.3150 23.3414 61.7702 1.2137 15.8025 1.4771 99.9020 98290
0.3140 23.3414 61.9670 1.2137 15.8025 1.4771 99.9017 98340
0.3150 23.3414 61.7702 1.2137 15.8025 1.4771 99.9020 98390
0.3150 23.3414 61.7702 1.2137 15.8025 1.4771 99.9020 98440
0.3140 23.3335 61.9461 1.2132 15.8025 1.4766 99.9017 98490
0.3160 23.3335 61.5540 1.2132 15.8025 1.4766 99.9024 98540
0.3180 23.3335 61.1669 1.2132 15.8025 1.4766 99.9030 98590
0.3160 23.3432 61.5796 1.2154 15.8038 1.4771 99.9023 98640
0.3160 23.3432 61.5796 1.2154 15.8038 1.4771 99.9023 98691
