140.77,185.11,74.664
216.96,225.24,75.389
268.78,272.3,69.73
300.31,313.49,75.62
341.15,364.63,75.055
397.26,411.54,74.822
436.29,448.97,72.532
479.43,491.61,74.26
582.87,604.55,72.927
627.51,645.48,74.867
678.32,685.12,72.932
718.25,736.23,72.667
758.49,770.57,74.744
811.5,824.08,69.971
865.82,873.32,73.541
904.28,921.32,75.245
947.44,961.14,72.435
1004.1,1021.1,70.961
1043.5,1058.4,73.397
1150.4,1168.3,73.594
1195.5,1217.2,72.772
1263.5,1270.8,71.918
1294,1309.6,71.698
1334.6,1347.4,71.926
1394,1397.3,69.899
1440,1452.7,72.975
1483.9,1507.4,74.077
1537.2,1552.1,68.79
1581.2,1595.4,67.941
1617.3,1628.6,70.688
1677.8,1682.7,69.877
1724.8,1738.2,73.065
1762.5,1782.6,73.331
1810.2,1823.7,71.466
1863.6,1880.6,70.757
1905.8,1914.4,73.101
2023.6,2031.4,73.093
2083.8,2109.9,74.175
2161.1,2177.7,72.933
